m/z	retention_time	p-value	t-score	custom_id
814.69039	21.686	1	0.31616857891833194	P643
1577.23141	24.733	1	-0.04539221748885617	P644
311.25842	17.638	0	0.7587540474115808	P645
918.81078	22.656	1	0.045069053127169724	P646
837.61606	19.519	1	0.13354918580770722	P647
616.60263	23.162	1	-0.02445141015943666	P648
968.77052	22.26	1	-0.03655074553403386	P649
504.30893	10.172	1	-0.3537196991253836	P650
786.52887	16.103	1	-0.10864586110295911	P651
798.52979	16.29	1	-0.015237681352556497	P652
1611.21567	20.873	1	0.12821013021115987	P653
599.50355	15.564	1	0.20867540994658038	P654
934.88033	26.419	1	-0.06869933358294109	P655
1510.08351	17.668	1	-0.26301396742146893	P657
550.38713	12.049	1	-0.07410379354779112	P658
857.7585	23.415	1	0.04868216812002409	P659
1582.17578	19.139	1	-0.10769829206608211	P660
749.53188	16.45	1	0.03580554901703186	P661
920.86483	25.818	1	0.11122359272630732	P662
908.62184	16.816	1	-0.04751521956090721	P664
573.48763	17.891	0	0.8352682359209522	P665
829.71475	17.243	1	0.27559083785818206	P666
842.59055	16.363	1	0.20261946944486034	P667
970.78594	22.474	1	-0.1455365414034834	P668
1586.1163	17.781	1	0.004004157668386941	P669
540.53503	17.293	1	0.07941949027898179	P671
589.48018	18.37	0	0.9988330012923055	P672
913.79881	23.118	1	-0.004691581843880047	P673
692.52266	17.726	1	-0.0471187271459286	P674
602.58693	18.931	1	-0.43766696759190155	P675
895.71421	23.46	1	-0.08048230855311085	P676
776.5582	18.218	1	0.2347298507531146	P677
738.52864	15.468	0	0.6779089632095602	P678
925.7619	24.698	1	-0.057559922895212785	P679
1506.1488	19.256	1	0.0638305441313324	P680
846.6002	18.829	0	-0.6417890431552263	P681
1587.12063	17.814	1	0.014164701179415186	P682
615.53488	15.717	1	-0.10034776655430377	P684
875.70976	22.612	1	0.3224528485052177	P685
387.28962	10.086	1	-0.07402876687756219	P686
601.51898	17.56	0	-0.693897291754935	P687
870.66801	21.544	1	-0.11165012969886665	P689
790.53439	18.182	1	-0.24094251791289495	P690
387.28936	15.298	1	0.07103669261770673	P691
796.58249	21.324	1	-0.3656552857778557	P692
796.52655	18.486	1	-0.22507413630896245	P693
782.60474	20.407	1	0.06575005567909387	P694
1560.10243	17.671	1	0.06659102821270825	P696
738.54373	17.774	1	0.11312006147452115	P697
1469.01711	17.961	1	-0.290099057172616	P699
918.60697	16.057	1	0.04917202489133833	P700
379.28206	11.673	1	0.17058952712614084	P701
361.27386	15.387	1	0.2930004793044424	P702
736.49141	15.836	1	-0.05521458293021084	P703
941.82856	23.583	1	-0.017426419308202778	P704
546.28351	8.859	1	-0.0065119863565453375	P705
1669.20023	19.17	0	-0.6564368814672678	P706
928.5911	15.425	0	-0.6459926837107693	P707
508.37664	11.415	1	0.05793121812961209	P708
797.53239	15.533	0	0.658522637304973	P709
774.56411	17.035	1	0.21329206107004123	P711
942.7548	22.028	1	0.044329240082492935	P712
478.29347	9.637	1	-0.34987445658516986	P713
705.55421	15.53	1	0.15078967829584777	P714
504.30647	11.33	1	-0.5936203646477152	P715
847.75839	23.567	1	0.05660152943439007	P716
560.36915	12.311	1	0.031105661358754404	P718
214.25313	8.239	1	-0.23188440470606478	P719
736.64534	21.156	1	0.20555215210629724	P720
790.56107	17.854	1	-0.5030881660344251	P721
846.75466	24.16	1	0.6037184531349594	P722
721.58487	16.037	1	0.19181279425549	P723
935.80336	24.741	1	-0.1869836795057893	P724
1467.09315	16.807	1	0.16886654138976107	P725
770.60415	19.851	1	-0.013822049460943685	P726
566.45446	15.52	1	0.10791691833679694	P728
659.50111	19.311	1	0.16565172531866101	P729
820.525	18.114	1	0.30650538461411214	P732
861.54886	15.195	1	-0.2281378004601022	P733
520.5088	15.706	1	0.10613446127307356	P734
1595.0906	17.239	1	-0.012609022688693062	P735
575.50357	14.825	1	-0.20023689739364384	P736
1548.10111	17.707	0	-0.9894183341287187	P737
425.21494	10.054	0	-0.9536833844524244	P738
492.44111	15.184	1	0.5490736306247848	P739
831.69407	20.862	1	-0.17552703329222644	P740
773.65353	22.711	1	-0.18969203752495042	P742
476.27523	10.148	1	-0.5044457027214456	P743
856.58197	19.143	1	-0.38675174631882886	P744
834.57163	15.99	1	0.39941124392833943	P745
780.51775	15.565	1	-0.08485283303746188	P746
755.52271	15.729	1	0.06504876074986574	P747
638.57194	18.525	0	1.1351400143198005	P748
649.51938	17.167	1	-0.23074523962222207	P749
686.57192	18.957	0	1.1035684397929273	P750
521.45618	22.589	1	0.5411055621289549	P751
1581.16751	18.929	1	-0.004206253306135352	P752
810.68118	18.613	1	0.012478699161396052	P753
628.60258	19.157	1	-0.5216551526579419	P754
86.09682	20.569	1	-0.28593471979081	P755
521.45648	17.451	0	1.3750089615252905	P756
790.57322	18.313	1	0.290432677139942	P757
1644.19585	19.256	1	-0.30639227274382785	P758
552.40317	13.202	1	0.11027649029469569	P760
795.51678	15.449	1	0.3080887898470755	P761
776.58205	17.678	1	0.16688048856075247	P763
554.47792	16.723	0	0.6780269342783357	P764
732.58952	20.453	1	0.3500892496699605	P765
576.46628	13.953	1	0.022602740353030684	P766
369.35161	12.277	1	0.16616805409022842	P767
617.51415	18.419	1	0.603951715893362	P768
385.34637	15.331	1	0.23018127816610093	P769
792.67043	20.678	1	-0.031392928183281495	P770
1549.1052	17.707	0	-0.7277620228897166	P771
646.61315	19.127	1	-0.067039683235846	P772
986.91213	26.42	1	-0.4026302023815146	P773
932.62257	16.289	1	-0.08368869902731634	P774
797.6628	22.251	1	0.5924577269350243	P776
631.56599	16.829	1	-0.07336508443635131	P777
822.52896	16.058	1	-0.10660312372518532	P778
533.32643	4.813	1	0.00789912800601575	P780
836.61266	21.429	1	0.3929926057994408	P781
1580.16106	18.859	1	-0.07843552783026979	P782
790.61196	22.757	1	-0.16029420766053365	P783
867.68339	22.871	1	-0.0029477561706903947	P784
702.50728	16.563	1	-0.2095799501262706	P785
1204.33536	22.973	1	-0.07629423059123151	P786
1535.18342	20.695	1	-0.15133562048773974	P787
869.6991	23.345	1	-0.10748810891345478	P788
560.50119	16.951	1	-0.06726506086438155	P790
861.76568	22.796	0	0.6221257789788268	P792
1580.07223	17.165	1	-0.1361226093703357	P793
341.30527	10.349	0	-0.7117083894306409	P794
1649.46294	22.831	1	0.530009384325945	P795
867.74119	23.67	1	0.017454038438075886	P797
903.74064	23.167	1	-0.1423723176846372	P799
563.50304	23.514	1	0.2189785824063772	P800
972.80089	22.798	1	0.020605259427482366	P801
915.74222	15.194	1	0.5604316472348368	P802
664.66036	20.845	0	-0.9634836477317149	P803
1587.20775	19.019	1	-0.12122454865696816	P804
575.50303	17.275	1	-0.16610824671034327	P805
914.78013	22.359	1	0.03990788180713937	P806
1013.65642	10.508	0	0.6222709740078757	P807
620.59778	18.91	1	-0.37837388186069637	P808
445.36769	14.965	1	0.43762291002930515	P811
645.54541	19.103	1	0.41069087023733786	P813
824.57901	16.642	1	-0.07372090457754794	P814
625.51936	15.895	1	0.048889453799193586	P815
502.29067	10.448	1	-0.3981760835761766	P816
858.59765	20.813	1	0.6005827012307068	P817
778.76494	24.164	0	-0.7687937601683897	P818
1524.1816	18.798	0	-0.847968022613223	P819
321.21025	12.281	1	-0.33695938531977326	P820
1583.18033	19.12	1	-0.363421225721384	P821
1675.47827	22.873	1	0.4214194247315396	P822
184.0732	16.648	1	0.2485819980137947	P823
590.48198	14.466	1	-0.004004848655509798	P825
880.71545	22.331	1	-0.19578479362292064	P826
1653.49414	23.312	0	0.707614485758469	P828
586.49606	16.785	0	-0.9151617280187513	P829
864.62207	17.855	1	-0.10839201479645583	P830
757.62142	17.997	1	0.057967021669256845	P831
923.74579	24.091	1	0.01000154799589639	P832
548.37213	11.04	1	-0.05441456102387328	P833
1515.11562	16.662	1	-0.08731815426670674	P834
840.62043	18.095	1	0.07054495028573043	P836
360.324	13.962	1	-0.051933180559689734	P838
797.52832	16.345	1	-0.05546971005686811	P840
826.59343	17.308	1	0.2604530643676423	P841
339.28974	9.897	1	0.04653939127383106	P842
740.67657	22.159	1	0.08562369030731157	P843
816.62159	18.482	1	-0.002443129312375474	P844
643.52967	18.577	0	0.7395886153803243	P845
688.5873	19.193	1	0.09094899149583845	P846
334.20586	10.991	1	0.075510400762303	P847
796.54856	16.586	1	0.6072256006833118	P849
1576.22683	24.774	1	-0.06677829563245923	P850
726.50715	16.542	1	-0.1916042449954556	P851
801.50741	15.219	1	-0.09478072293693449	P852
369.35498	22.477	1	0.17429226912878593	P853
844.52457	17.855	1	-0.09712120077876926	P854
678.50701	16.949	1	0.4200337402640804	P855
782.569	23.454	1	-0.10024301642694301	P857
915.81531	24.477	1	-0.06331749397434423	P858
762.53245	15.253	1	0.11337387496913906	P859
957.86716	24.806	1	-0.1646505386766411	P860
646.64956	20.841	0	-1.0988840149392474	P861
726.54343	17.775	1	-0.4678178245637441	P862
531.4079	16.077	1	-0.0071685639317733045	P863
932.62144	15.538	1	-0.08951968585672335	P864
1534.18036	20.659	1	-0.07056849757418783	P866
812.52134	16.243	1	0.1663239377273741	P867
184.0735	19.048	1	-0.06439240330549564	P868
464.28349	6.747	1	-0.008792476551958783	P869
788.54441	16.847	1	-0.19126728564485826	P870
589.51869	23.588	1	0.1626545414333749	P871
883.77185	24.696	1	-0.17614335993213473	P872
890.57598	15.24	1	0.060350234192669584	P873
764.63906	20.046	1	-0.012531412714597383	P874
1523.17707	18.788	0	-0.6338069136614739	P875
688.49166	15.991	1	-0.1366011133459731	P876
546.5244	17.223	1	0.03130656053894732	P877
818.65291	20.606	1	-0.026793626785421965	P878
480.27847	4.809	1	0.02362528783979324	P879
809.68426	16.506	0	-0.676553231844299	P881
758.58241	15.957	1	-0.47402423808775584	P883
577.51883	22.842	1	0.18470002066902974	P884
561.44943	17.451	0	1.4923615103161674	P885
901.80504	24.1	1	0.03042466796476011	P886
340.35754	15.066	1	-0.09255057226012146	P887
867.51754	14.987	1	-0.23453773566093297	P888
355.26361	7.311	1	-0.442401930744205	P889
363.28948	15.363	1	0.02008103315956553	P890
573.48781	15.274	1	0.19309059144714405	P891
785.58834	21.917	1	0.05091655794220234	P892
706.57434	19.677	1	0.31478071603182195	P893
1522.08503	17.639	1	-0.15619638104302994	P894
778.50368	15.286	1	0.2471944459297242	P895
1509.07498	17.424	1	-0.3151606662230858	P896
510.48818	15.939	1	0.05774346964971853	P897
895.77238	24.323	1	-0.20688756986752627	P899
760.58609	15.612	1	0.1563538047959536	P900
363.28943	16.173	1	0.09804635450212405	P903
982.87975	24.87	1	-0.1563609188667939	P904
1532.16251	19.293	1	-0.31930158949037	P905
812.51372	17.185	1	-0.1883919268148078	P906
671.55825	20.049	1	0.21445937602477588	P907
1610.21163	20.808	1	-0.020427395946923842	P909
852.55346	16.746	1	0.06978209046896187	P910
852.55082	17.626	1	-0.07406808871762516	P911
855.74141	23.875	1	0.09919396245637523	P912
780.58896	19.022	1	-0.16542256141326064	P913
1426.39427	24.874	1	-0.18220123761264626	P915
771.51766	15.391	1	-0.30759228315348824	P916
301.21194	11.965	1	0.07428537438127857	P918
1588.21225	19.017	1	-0.14884926819917776	P919
880.58485	17.641	1	-0.05135370571426764	P921
339.28957	10.495	0	-0.7986567743304303	P922
445.36753	16.412	1	0.2854409756342904	P923
822.54182	19.003	1	0.013788108333806899	P924
847.7558	22.366	0	-0.7188371491103567	P925
339.28936	20.12	1	0.3937693531675887	P927
570.28371	8.943	1	-0.12653328722057025	P928
1535.17697	18.697	1	-0.21478617733615057	P929
893.69881	22.984	1	-0.03333581045441023	P930
975.64296	10.492	1	0.0558391728760411	P931
866.58995	16.408	1	0.039105558736421256	P932
605.55004	19.97	1	0.43182350508933365	P933
1510.12138	18.515	1	0.029495276542371447	P934
630.50919	17.397	0	1.2630632640474646	P935
605.55047	16.383	1	0.06479708586757887	P936
1511.08857	17.751	0	-0.6569249236953866	P937
1320.23991	23.178	1	-0.2342808760625833	P938
1572.10265	17.689	0	-0.8723006671051994	P939
1130.31618	22.445	1	-0.11022236669748314	P940
860.73294	21.992	0	0.8071866545722954	P944
621.30467	8.765	1	0.006132781930355654	P945
854.62647	21.108	1	-0.5428909206190179	P946
633.48548	19.174	1	0.295964310069541	P947
383.39981	13.964	1	-0.041422687712102856	P948
859.77391	23.952	1	0.042216783259506355	P949
771.6371	18.861	1	-0.0520909211419416	P950
921.72999	23.565	1	-0.027637199387205817	P952
1494.05331	17.209	1	-0.016504797835806412	P953
1523.09	17.638	0	-0.8049915249708375	P954
951.77755	24.756	1	-0.23387369883077236	P955
1559.17923	19.218	1	-0.3213825795693487	P956
518.32501	9.295	1	0.06576728066505282	P960
1684.54346	23.906	1	0.09157111961776132	P961
432.23856	7.216	0	-0.6704009261167735	P962
847.67834	22.109	0	0.6974649838790437	P963
453.31892	12.297	1	-0.5496743202664982	P966
758.56938	23.387	1	-0.37523579213119507	P967
902.57799	16.19	1	-0.27085042279458466	P968
980.86394	24.382	1	-0.12759161390368812	P969
250.17843	5.419	1	0.12817321315761898	P970
124.05873	0.507	1	0.04646595769733855	P972
353.26661	11.472	1	0.19235987861318493	P974
1525.18769	18.971	0	-0.8573923161539078	P975
1505.13353	18.647	1	0.19848038301834378	P976
729.5067	15.419	1	0.0734703101885299	P977
478.32929	10.501	1	0.44849928148019313	P978
938.78009	22.402	1	0.04582922079978818	P979
598.54057	18.772	0	0.8184584612324133	P980
771.51443	16.421	1	0.04679852071311115	P981
812.69654	19.401	1	0.05195769934123961	P982
1613.22887	21.643	1	-0.111366976562045	P983
800.57901	17.232	1	-0.1217254840185113	P984
1573.10642	17.685	0	-0.8283838195891956	P985
698.25501	19.432	1	0.09831558255004474	P986
787.60432	23.78	1	0.08047274875547251	P987
551.50315	19.065	0	1.4488807128314176	P988
1456.89208	16.466	1	0.3844404928581694	P989
508.34044	10.124	1	-0.037789183036929935	P990
1561.10578	17.851	1	0.23479606336101105	P991
670.6108	19.764	0	-0.8667868450525243	P992
882.60725	16.396	1	0.1316966246157777	P993
605.55015	17.662	1	0.0748160879056727	P994
886.74889	22.162	0	0.850479639427771	P995
367.3204	20.04	1	0.2942181582530688	P996
752.67667	21.901	1	0.15434955911630094	P997
848.5798	16.329	1	0.02781593558490021	P998
657.48551	18.733	1	0.4842590713800031	P1000
852.35464	15.901	1	0.072048240018585	P1001
577.51885	18.018	0	-0.9241703577471743	P1002
971.87549	24.741	1	-0.029881273671343644	P1003
784.58414	23.702	1	-0.03136547300711245	P1004
712.49148	15.985	1	-0.06604795590822386	P1005
853.68138	21.396	1	-0.013391430216790961	P1006
872.7707	24.24	0	0.8548848161463656	P1007
858.76083	23.407	1	-0.011350013899459747	P1008
572.37158	10.984	1	-0.0001107150245170574	P1009
937.81983	25.485	1	-0.2827370157880892	P1010
1623.44712	22.787	1	0.46484317455463525	P1011
850.57197	21.487	1	-0.13943582201542631	P1012
184.07314	10.66	1	-0.11808389611996783	P1013
890.77968	23.01	1	0.48941697084980734	P1015
613.51931	15.241	1	0.06645069346749047	P1016
339.28935	17.635	1	0.4453293665687887	P1017
268.15525	3.176	0	0.7836576402605906	P1018
304.3006	10.058	1	0.09691966758855729	P1020
104.10536	23.705	1	0.14798156298493073	P1021
532.3389	11.159	1	-0.0016090826969678632	P1023
816.55278	17.443	1	-0.14004715295465756	P1024
526.25904	5.034	1	0.076888440235338	P1025
1542.14736	19.535	1	0.008894463129998684	P1026
843.51533	15.362	1	-0.2672633336509113	P1030
650.44044	12.813	1	-0.026658771706256416	P1031
727.57503	16.473	0	0.9382171131332285	P1033
1050.74981	10.803	1	-0.14100103887343396	P1034
1560.18137	18.788	1	-0.39235609324673426	P1036
842.63747	18.998	1	-0.4033084355550993	P1037
974.81564	23.042	1	0.1269576614138158	P1038
714.6187	22.047	1	0.03333734438906874	P1039
1482.90768	16.523	1	0.3993426770972868	P1041
944.86204	24.414	1	-0.11311007680946915	P1043
1602.14128	18.102	1	0.21345997139891454	P1044
1625.13621	17.954	1	-0.15463396323532974	P1046
445.36755	15.445	1	0.06859732677157634	P1047
328.3212	23.714	1	-0.05335429160786579	P1048
623.50374	14.801	1	-0.2595087273018888	P1049
684.16538	11.067	0	1.1033014462732262	P1050
104.10531	22.898	1	0.38239821953408043	P1051
1513.19118	19.342	0	-0.6105913049234225	P1052
184.07319	9.861	1	-0.09025344851859647	P1053
190.27275	19.389	1	-0.025644010925894745	P1054
586.54053	19.069	0	1.1963092717587973	P1055
682.54058	17.83	1	0.08620825468576433	P1057
841.66867	22.776	0	0.9435463997314867	P1061
912.76458	22.202	1	0.4796704522962878	P1062
879.81837	25.273	1	0.16503087001212802	P1064
515.31288	10.51	0	0.9140466776106686	P1065
1043.7062	10.686	1	0.03360723247854911	P1066
982.68685	10.481	1	0.036910292777441296	P1067
1665.16692	18.04	0	-0.9438637845425148	P1068
1646.20566	19.735	1	-0.3910894724338767	P1069
875.56467	15.717	1	-0.1461546232505452	P1071
603.29409	8.794	1	-0.04361896132341342	P1072
1594.08708	17.246	1	-0.05850750044103699	P1073
1318.0681	17.418	1	0.1428777095093638	P1074
601.33556	10.314	0	-0.7643904819438777	P1075
986.91128	25.502	1	-0.04941026545861066	P1078
864.8383	25.616	0	-0.9605272471759551	P1080
752.5577	17.827	1	-0.11763280533314549	P1081
437.19388	7.215	0	-0.7300707165925715	P1082
653.55029	15.864	1	0.13599434614620742	P1083
840.57348	17.635	1	-0.02685296570953626	P1084
759.21293	19.409	1	0.3330567926330751	P1085
862.62435	15.336	1	0.18123137605697598	P1086
603.43846	17.638	0	0.6264214398582946	P1087
858.52529	16.522	1	-0.08098314559460162	P1088
818.58964	16.742	1	-0.03250676911333141	P1089
165.09103	15.274	0	0.6586993316613451	P1090
868.65316	19.885	1	0.192023384130774	P1091
940.79438	22.265	1	0.3297261294430033	P1092
591.53426	24.258	1	-0.07817727452838516	P1093
821.66177	21.955	1	0.4350555693829376	P1095
229.14126	23.724	1	-0.5342950202404091	P1096
745.62251	18.59	1	0.0005097868517289291	P1097
464.37337	14.567	1	0.029139973072849143	P1098
892.81645	23.919	1	0.4607142243393752	P1099
371.37109	23.506	1	-0.03210697477367122	P1101
866.77675	22.361	0	0.6131592514009723	P1102
115.09492	18.197	1	-0.029748665362467286	P1103
792.6307	24.076	1	-0.10152943890741968	P1104
690.60304	19.705	1	0.2403788666730921	P1105
322.27216	10.375	1	0.3591315779992121	P1107
577.51906	15.333	1	0.12994931855149502	P1109
880.73992	22.225	1	0.13239504162563467	P1110
763.59534	20.925	1	-0.43053766897505913	P1111
795.64815	21.818	1	0.5426598767520964	P1113
754.57148	18.393	1	-0.048105315857548236	P1114
916.38256	11.994	1	0.38558990800956033	P1115
976.8316	23.427	1	-0.39801925587548836	P1116
610.541	17.635	0	0.6409199473758241	P1118
391.3399	23.504	1	-0.03573642962865752	P1119
269.22714	20.558	0	-0.6079995372714245	P1121
885.76559	22.477	1	0.5050589848432872	P1122
528.46229	16.476	1	0.39253798294152253	P1123
664.58741	18.73	0	0.6552301504436531	P1124
762.54334	17.642	1	0.08849310396381227	P1125
672.62644	20.534	1	-0.3511511015803133	P1126
580.29223	10.5	1	0.3592774440821762	P1127
1668.19671	19.17	1	-0.13633102611129022	P1129
405.37257	15.848	1	0.21666459440182098	P1130
1683.5397	23.906	1	0.28512756095228264	P1131
813.61424	20.474	1	-0.13996529164210936	P1132
702.5433	18.468	1	0.2125923113237504	P1133
1409.21187	19.741	1	-0.06904240918162433	P1134
906.75381	22.324	1	-0.05554581701109194	P1135
207.15941	18.646	1	0.41103857275414707	P1137
866.58987	15.494	1	-0.20611767562695876	P1138
610.58808	17.493	1	-0.12419832890855091	P1139
312.36312	13.293	1	-0.07679762599633737	P1140
766.57427	17.823	1	-0.1529636024743382	P1141
746.56941	19.917	1	0.09617494486100249	P1142
589.51876	18.915	0	0.6671680387130657	P1143
925.51298	15.515	1	-0.2651418429757263	P1145
580.36155	11.133	1	0.29120269387628867	P1146
638.33136	8.758	1	0.015036421940177482	P1147
722.55414	15.725	1	0.03269581045908711	P1149
753.61304	22.987	1	-0.3003387630941729	P1152
590.49	17.456	1	0.011237672952435256	P1154
777.5074	15.282	1	0.009851820086056047	P1156
1533.16526	19.226	1	-0.17473901581419213	P1157
832.24008	19.884	1	0.09177668106518576	P1158
651.53476	17.991	1	-0.30412309675791294	P1159
165.09097	16.368	1	0.43538475788391745	P1160
340.39393	14.951	1	-0.11994937582491565	P1161
1485.07091	17.375	1	-0.10764418180531848	P1162
800.57949	16.504	1	0.08115804761760062	P1163
1612.22219	21.376	1	-0.1285552256398023	P1164
341.30516	19.282	1	0.052804309675414676	P1165
871.75492	22.28	1	0.04622111839594529	P1166
572.36907	12.091	1	-0.05032002987073355	P1167
615.49807	17.702	1	0.4988346944094133	P1168
889.49987	14.944	1	-0.2220498252000809	P1169
1056.29708	21.888	1	-0.35750652882975475	P1171
1479.16791	17.083	1	-0.0789731220675516	P1172
745.55999	19.455	1	-0.1541510216578457	P1173
942.84863	24.479	1	-0.18563866093095774	P1174
1469.13655	19.247	1	0.045513798742566496	P1176
836.73293	22.13	1	0.27952525566400466	P1177
594.44954	15.322	1	0.4210406633733383	P1179
623.50363	15.486	1	0.04010837388184852	P1180
1578.1861	19.141	1	0.007453404586053359	P1181
251.04755	19.012	1	0.0477056547171704	P1182
545.45707	17.1	0	1.503803458748181	P1183
861.77532	23.825	1	0.0005271209114247535	P1184
848.55563	19.866	1	0.17410275629020885	P1185
311.29484	23.197	1	0.006415925840639863	P1186
926.57619	14.952	0	-0.6792980555487408	P1187
625.44837	12.285	1	-0.30071846511946937	P1188
576.57132	18.856	1	-0.38802594044221606	P1189
1518.14772	19.469	1	-0.11673884996601036	P1190
978.84804	23.836	1	-0.035646642617961764	P1192
904.59134	16.508	1	-0.4618250556501255	P1193
616.60261	19.347	1	-0.28943299631940517	P1194
855.74243	22.988	1	0.11163170422688054	P1195
862.82291	24.799	0	-0.7683301456919496	P1196
626.57174	19.515	1	0.4002618910492661	P1197
1498.08376	17.742	1	-0.4582204940367526	P1198
464.31392	11.27	1	-0.20583131282457448	P1201
1327.28356	23.148	0	-0.7259101484590464	P1202
832.51306	15.238	0	0.9239951888558274	P1203
551.43439	11.957	1	0.25276080061874384	P1204
893.75671	23.736	0	-0.8088042606894555	P1205
1584.19683	20.52	1	-0.0814688120527663	P1206
1470.02091	17.961	1	0.10973151188656849	P1208
377.24763	11.958	1	0.46483620774666823	P1209
1596.10334	17.555	1	-0.27283933073152244	P1210
367.33974	23.242	1	0.13620143319290487	P1211
668.6347	23.169	1	-0.27333488840654185	P1212
919.57551	21.634	1	-0.054222685412439346	P1213
114.08943	16.93	1	-0.09673470696424698	P1214
1552.17024	19.109	1	0.13146413081042962	P1215
661.48015	17.62	0	0.8846475308393619	P1216
769.63196	21.72	1	0.6077130951547032	P1218
357.30034	11.69	1	0.21265091946182005	P1220
850.55453	19.799	1	-0.00769270835902585	P1221
634.61341	19.341	1	-0.3617034612170754	P1222
846.59733	20.919	1	-0.05046656605336656	P1224
794.68509	20.933	1	-0.1171843513357507	P1226
816.70058	20.576	1	-0.15833575732856986	P1227
351.22733	12.093	0	-0.9475212987400703	P1228
652.58744	19.677	1	0.32739087277235046	P1229
1598.43535	22.756	1	0.5769080784680601	P1230
611.1847	18.873	1	0.16491214535590723	P1233
686.55688	15.28	1	0.4080920743335642	P1234
911.78271	22.694	1	0.28350274919707086	P1235
144.13853	19.205	1	-0.03410776498426121	P1237
425.26647	10.961	1	0.027149373948765116	P1238
641.55066	16.065	1	0.02541990987132949	P1239
953.79376	25.481	0	-0.6900366982220383	P1240
1526.19428	19.005	1	-0.4157672746229523	P1241
197.08073	21.393	1	-0.0869502559745397	P1242
638.57174	24.271	1	0.0047448330242072095	P1243
838.62771	21.256	1	0.16479383492653576	P1246
684.20284	18.961	1	0.22503729045224338	P1248
931.52857	15.649	1	0.5056642441605419	P1249
564.53503	17.224	1	0.02131763065010865	P1250
832.51029	15.914	1	-0.1386175405702812	P1251
264.26923	22.951	1	-0.2260791926622254	P1252
774.5646	16.089	1	0.032746367949519815	P1255
865.66942	22.438	1	0.5791580597547663	P1256
1579.18965	19.143	1	0.07044181017078276	P1257
738.62438	19.932	1	0.15172013299988363	P1258
907.58085	10.14	1	-0.11571773898590214	P1259
534.52416	23.027	1	-0.051267349597687306	P1260
826.53228	17.408	1	0.072295984176385	P1262
158.15418	19.745	1	0.03927238273415673	P1263
1624.13228	17.939	1	-0.5597468478057371	P1265
538.28168	5.871	1	-0.034117330344474714	P1266
1554.18155	19.213	1	0.5495177406799417	P1267
814.534	17.942	1	-0.3718185951888052	P1268
1478.11633	18.55	1	0.2676699852731828	P1269
787.66806	21.303	1	0.12137958046287507	P1270
905.83163	24.297	1	0.004300617087547528	P1271
1605.16636	18.704	1	-0.02744698260392644	P1274
771.57458	19.518	1	-0.061239911788308184	P1275
849.50761	14.96	1	-0.21520231572531476	P1276
873.69401	22.206	1	0.276100964674752	P1277
859.75041	22.353	1	0.5340203940226923	P1278
534.52427	24.12	1	-0.5379190957063618	P1279
363.28993	9.34	1	-0.3768663136724377	P1281
811.67056	22.614	1	0.3760119524287889	P1282
911.74651	24.328	1	0.01858821750351138	P1284
1490.06045	17.418	1	0.4681105935911517	P1285
776.57923	16.538	1	-0.1958325123917266	P1286
1597.10643	17.567	1	-0.028448332520715807	P1288
441.2978	14.557	1	0.055206158167571025	P1289
873.77401	23.825	1	0.22048967030872363	P1291
925.7255	22.597	1	0.048368745934571473	P1293
936.80103	23.212	1	0.019274787307355292	P1294
806.60531	19.99	1	0.116188471240636	P1295
1594.17764	20.092	1	0.17967571006897992	P1296
548.54016	17.956	0	-0.7787909894667115	P1299
651.5349	16.529	1	-0.32253480344715113	P1300
939.81342	23.209	1	0.23446119487377615	P1302
786.5712	16.082	1	0.1794077249746991	P1304
721.50697	19.095	1	-0.05648295891442747	P1305
592.47029	15.64	1	0.17845255108195365	P1306
337.27407	17.838	1	0.2233860827644721	P1308
114.08957	19.985	1	0.07838703947289544	P1309
1625.08624	16.712	1	-0.0414717156813405	P1312
1609.10553	17.286	1	-0.11989437995759299	P1314
883.77348	23.516	1	0.04564319828919629	P1315
486.34706	10.461	1	-0.501324317676965	P1316
611.46437	17.495	0	0.9333777704519768	P1318
264.14501	0.506	1	-0.09048122525902971	P1319
1519.15016	19.259	1	0.13679871845602093	P1320
1595.18117	20.004	1	0.28719896070636974	P1322
722.51163	16.815	1	0.1118509796087361	P1323
363.28983	10.165	1	-0.37947844542171816	P1324
783.6368	18.335	1	0.3280224527629571	P1325
1585.19911	20.459	1	-0.05416312432114709	P1326
408.23004	10.666	1	-0.04319428790186772	P1328
913.57632	16.013	1	0.47100254144881565	P1329
827.70979	23.28	1	0.003503625199685736	P1330
655.56606	16.428	1	-0.09239094349417115	P1331
480.27841	5.872	1	-0.0652695555959966	P1335
599.50326	22.886	1	-0.01615679949832283	P1337
825.58219	17.144	1	0.001261172463437858	P1338
343.29595	6.941	1	-0.06775824770903552	P1339
899.74634	24.647	1	0.08278276247574866	P1340
738.50508	17.301	1	-0.09996219790248077	P1341
860.77453	24.011	1	-0.002825841495052318	P1342
1553.17391	19.107	1	0.2437201545912144	P1343
640.60324	22.487	1	-0.1705426428947976	P1344
658.40656	12.254	0	-0.7782430846604041	P1345
774.59947	20.347	1	0.020355972276481824	P1346
500.27742	9.156	1	-0.09787446151666021	P1347
920.62167	16.626	1	-0.23534885405715464	P1348
1604.16111	18.618	1	-0.06811494583382072	P1349
752.63999	20.358	1	-0.0012471683604998412	P1351
650.13849	12.132	1	0.3383287325607793	P1353
759.22243	19.057	1	-0.008244204095491132	P1355
851.78385	23.565	1	-0.02180553351051493	P1356
