"S0"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"
19.1312041838673	18.8905787229628	18.5239101718186	18.5765541276813	19.0570948634104	18.0495695998406	18.8386633051316	18.5636710840443	18.9640476257594	18.8075505380252	18.8924664444879	17.9745616010256	18.4635248048223	18.3426184445008	18.3281787037193	18.6338124839617	18.9990727064595	18.7323584285918
18.6507885333109	16.2873234369362	17.168645868718	16.9290397371591	18.5575665671052	17.1728424243635	18.4842175523632	18.9689892620576	18.816596387672	19.4732147639685	18.7912417310709	18.128716306109	19.449652940175	19.5589754677187	19.6715489553903	17.2869542783374	18.1167829982544	16.5732549030976
19.471433659331	19.9186545580234	19.7332187738099	20.0224199723659	NA	19.7992873322915	18.1728050275427	19.2544479378255	19.259631151612	18.4815357834707	14.5756420123227	19.4633795491004	19.1075265440268	18.2200856758631	17.5106983007814	19.9360948029031	19.3352154567003	19.9860874964424
17.926671124711	19.7335968430649	18.3635529682938	18.351213631288	17.7630503863297	19.1733851691659	19.1335424363046	19.6536334388012	19.4681657028646	19.2513066136912	18.2107548156318	18.9033328030784	19.3594651916015	19.7843015062233	18.1829497643414	19.1213067862284	19.0192493186161	18.9143345935857
18.4369041752944	18.3960233106369	18.4495776682264	18.5663590364124	19.0543420392032	19.6943971474646	18.1160484140156	19.045479680388	17.4240996672057	17.5759593286187	17.936111362822	19.6911765756857	18.0312314237217	19.0540477960683	17.9891713948802	18.8113697282153	18.9898514846143	18.8231712620461
NA	16.740158576517	16.7479574228314	16.9780374801493	16.9518403843871	16.8546007119235	NA	16.5085253625773	16.2054896469884	16.4568861676168	20.1952845154566	16.8871073548384	NA	16.5724241115277	16.2479275932588	16.8253451561896	17.1555530815796	16.7320715218058
15.8470948708026	18.9119305047368	16.2197873053065	19.5196539883127	18.9069944713393	19.3772804523147	14.8226115451317	15.7845213559949	16.3037335269749	15.1745225890106	14.3594888952887	15.9429339330935	14.2149226173692	16.2226553726786	NA	20.0752696891257	19.7901624994303	19.1963892351596
18.4388727212739	18.8213866785233	18.6398159636768	19.0308568166032	19.2701565436146	19.1922352520613	17.6186897038826	17.5779586742624	18.6732246713347	18.8680426664335	18.0257844391374	17.8400338712924	17.2313735248053	16.790159175265	16.6412399347528	17.8696461092926	18.5486724605458	19.147584831765
18.0012676599103	17.1507260251754	16.708780702585	17.3366177854108	16.7617287364647	16.8147543226707	16.8821626307644	16.4076699303566	16.7253971870032	17.7951052892269	20.1733577116086	16.2090914822056	16.0182350379253	17.238736566794	16.9407015601859	17.3107575752749	18.1805258152778	16.1643611743977
17.4069244570947	18.0151364314641	18.1152825038242	18.5701292160478	18.2584710843197	19.557437751052	17.8186860876741	19.6598829829622	18.7854570553375	17.8893183344846	17.9202692980069	19.5581719778786	18.9686879072155	19.0663266861557	19.4651556104699	18.0363059226443	17.9628552007642	18.1311050716991
19.0892616082319	19.8495393914023	19.4697670663111	19.4984059467995	18.8329114134034	17.5170290761873	19.9896182393976	17.6691343795866	19.3839537010795	18.9422038919002	NA	19.081823336255	19.6307929105976	19.727888219615	18.9209145922955	19.5326489434361	19.3202210863155	19.0725264268375
18.5981194799851	18.8078393501211	18.5941854396318	18.9734880189636	19.4746065342871	18.8378488053637	19.1059867002795	18.764437105207	18.8259571821173	19.0872861192597	19.3614487698424	19.4886039477198	18.5821582681802	18.4270902894046	18.2775431081318	19.246146910229	18.6433500709415	18.8604686900422
18.7620539883564	19.8117740079642	18.7635503737338	19.2738748423528	18.451177264165	19.5799008230889	19.0936520746873	19.6409637242721	19.5543326765363	19.3084712285577	19.1768451719252	19.5688662326503	19.0764289207166	19.1671471531475	18.4947054135905	19.0082890526601	19.1732479704898	19.3820126893775
15.3716370908046	16.414399992797	15.4625827314725	16.9329177464482	15.922910173248	19.8315866320811	16.3079289037645	19.6475004093536	17.9869374239484	18.9386971027184	16.3782597455304	18.7045181271291	16.4367764352636	16.5842885264792	15.5804424632344	15.9422777602006	16.3386165793558	18.5364744714804
19.3566865442599	20.018291652102	19.1323816275795	19.3276943934646	18.124974269638	19.2785902123247	19.6658055288272	19.5412596776953	19.7210565926087	19.2245420748588	19.4308974017292	18.4099383113571	18.6518978645129	18.5725573240494	17.9554636119228	19.576915691806	19.5044173495739	19.730229554923
19.0601506901863	19.9513219258649	19.1189764560861	19.4736197887108	19.4174106160645	19.5107704943373	19.4127639787028	19.6260159650516	19.7781647002961	19.443233896178	19.3483862545884	19.1050779574111	19.1465081060625	19.5092468192573	18.704324154829	19.7236602862246	19.8793871975225	19.9137401657569
18.8854292382267	19.1762876621294	19.079976062059	19.1983484826007	18.9400722225125	19.6530279650878	19.1107420707532	19.1602653021398	19.3144326216041	18.8205763034475	19.0270943393431	19.6326564479104	19.3038435462171	19.635896215724	19.5621624144964	18.9564174220284	19.2538141436286	18.9080430794521
18.4015026299379	16.2720723123183	18.4898179686702	18.1619537663185	19.4139261155934	16.0291018169001	15.7186631045075	17.7819694593369	17.4491816563961	17.6964708109834	17.373466849531	18.690359423952	17.6571352110045	17.9809695515891	18.2986062417578	18.5537708640667	18.701360142091	17.7908757802391
19.2895482214565	18.6331552266276	18.5526398188176	18.1006678172735	18.8114131949511	18.5571982020657	19.4596692182712	17.9402280510744	18.6222943707573	18.8785009808234	18.682995481633	17.8604285498027	18.640480514119	18.6555460300565	20.0799208232859	19.2312760354047	18.5277161545234	17.7020421486991
17.4157698504929	19.0934776409846	18.2983492617801	18.1536713063989	17.0826491632296	19.2241470428401	18.9514427157479	19.62180150178	19.4179979837879	19.0231237544946	18.7845920184124	18.3777890052965	19.1063771650443	19.3666749412095	18.2285511925151	17.7152800158235	17.7640413890952	17.9971783277305
19.6244234411609	17.4444382781822	18.8916698486013	18.5582939167942	17.7219674961387	17.7090071728174	19.0869047045289	18.9535175927755	19.2560686738467	18.102445575098	19.8478608905006	17.5433876420463	19.2168495674176	19.1952217080411	19.1560596005505	19.1069582030245	18.9414234389225	19.0329009079481
18.3665014020683	18.6754961968796	18.5239272788374	18.4309823441546	17.9780237181859	19.8266610876564	18.5880552890565	19.6172256536043	19.0159106734256	18.6914670644031	18.555862913684	18.8285737486334	18.7927635541365	19.0714731486973	18.8325886642373	18.153167464886	18.3490345125303	18.387294162184
18.2829336558834	19.0800678710413	19.7721602463749	19.9693264307452	19.5855128915837	19.2972329591197	16.0245409306162	19.144255016116	19.0461524794257	19.0173418639735	18.5275859148697	19.3550717801936	16.324316772748	19.7156595885708	19.1685201416245	19.2729681251171	19.8330699618345	19.3605600534065
16.4712055555041	18.386272365861	17.5810181831192	18.683312416163	17.3558054104523	19.8655815366017	16.8939160180681	18.8808211460582	18.6854579216069	17.5994025699581	16.4384842798428	18.2921952734003	16.8893678701103	17.4487085476752	16.4859745068721	18.6115929264612	18.0160755951468	19.1322190382453
17.9416213729806	18.8465607524226	18.2897120581468	18.7976643322009	17.8891068445372	18.751331756538	18.3375523711469	18.9129864416149	18.7581171800758	18.8107683335918	18.6982671805992	18.9430873753185	18.3700563987704	18.4774771618014	17.9838667688059	18.4700184074874	18.6638950639729	19.1007385406224
19.507248894645	19.6050185144227	19.6324342447767	19.5495845340271	20.0559626204915	19.774479180657	19.4620479859456	19.4599290342317	19.3086187225146	19.3812172066422	19.3979230905725	19.3989115087099	19.4243040191749	19.3378551607792	19.1976603990912	19.6752382708443	19.4326812222394	19.5352918846161
18.5832746377252	17.1928788311749	18.3937221143201	17.3461218811766	16.5543605900818	17.8709457220604	18.2505763593177	18.7947872113242	18.4588293299368	18.3212499158291	18.664326819577	18.4204579576372	19.2399149414522	19.0184120948041	19.825845497206	18.3945829674854	18.3446561980908	18.2879458540022
18.391931717227	19.5495028142387	19.9125476997325	19.9599070209666	20.0924705701454	NA	18.164393863462	17.7648783879008	NA	19.3446335258673	18.1783090836052	17.4215237368519	19.0637679791419	17.6672625912719	18.9789744732774	19.9943316358286	19.9413339235106	19.6668819587767
17.7049932002596	15.774270026969	17.974763217579	17.5172117075638	17.7047127445433	16.5237273423617	17.3247316875176	18.2982540480754	17.7987964767368	18.6267441759509	17.7299669718557	18.112010314991	18.4223823768847	17.6719862429464	17.5982731637937	17.6170866232092	17.486304956627	18.2610455182305
20.1081771776991	19.3980297742135	19.6497093726236	19.3534515571686	19.8987318417532	18.9382427739143	19.9179402213299	19.2966969875774	19.49451460124	19.5431077704102	19.9409620057916	19.0283209720639	19.6272111180143	19.2009305901437	19.6970082151333	19.4093330673023	19.5193178518557	19.3981031534999
18.0389348639722	18.1648957300009	18.3194952450043	19.2255732276304	18.819060386345	19.6118726820691	18.0535327285211	19.5895915126453	18.7805731060121	18.9195754940273	18.4437447558065	19.2237330197714	18.5480439736195	18.5074535282487	18.9221910822616	18.7144806826012	18.9224044916814	19.3226752867267
18.820259275644	19.6802269600587	19.1390703348808	19.3617089996411	19.4597220822673	19.8422054102882	19.1635742064887	19.4316349918122	19.5391654892695	19.2891637738346	19.0143975279042	18.9596713131092	19.0555717558471	19.277809870161	18.5693918014148	19.6671133221073	19.7567444410983	19.6976481953632
18.1070008435973	18.1204749742279	18.317575091729	18.6878062018486	18.7587892241737	18.3561844377411	18.4037980014574	19.1152392079076	18.2828289309006	19.7768859853858	18.4267361278466	19.2278115883564	18.7886983116085	18.2982942318606	18.899901843283	NA	18.2222410821346	18.1371826770344
15.8109515616977	15.1403754446121	15.4253132105543	NA	20.1015522513125	15.5310523511782	15.1575549519395	14.2215020869087	14.3164839446479	14.7055651401589	16.5508538163026	15.2005218143545	14.621270810365	14.5175445636106	14.3755393587382	15.0159663328788	14.2186057077497	NA
19.1258482008562	18.0129358869815	18.647928570334	17.9757251006402	18.4361095750255	17.8461659576788	18.6818586532163	18.8414573445471	18.7595800455507	19.19975416431	18.7557023614266	18.893297643638	19.1888028492073	19.0005705389147	19.3904864262857	18.3054393839962	18.3668246459348	18.3394150058719
20.0733887969861	19.5403835253398	19.9555198902667	19.4787814815249	20.0399593471435	19.6539276671364	19.3257106165681	19.3539885747992	19.2648050128435	18.8319677278424	19.9580366539702	19.3627044274909	19.3314565868442	18.7487326075031	20.0289077593078	19.6003072403493	19.4422261355979	19.4698449148493
18.4609490308968	19.0213837328001	18.7414395390405	18.5061666118978	18.46412395452	19.4591625514343	19.0583873280263	19.463650217134	19.3855524032002	19.0653707123009	18.8127246970398	19.4286498504145	19.0781007219033	19.198017032221	18.8868038863631	18.4975372516286	18.6800567312847	18.5739143184148
17.7807744934836	19.020256561131	18.521889931167	18.8648941103882	17.6665135952678	19.060303032218	18.606861900441	18.9724181147644	18.2333593207859	18.2071085636324	18.3722529368482	18.0668921302101	18.2487061104498	18.8948938179654	17.7513105202345	18.4247022030389	18.4244407075709	18.6724461129492
19.9906179550342	19.1825660622676	19.4767619709889	19.3190958444529	19.8060181888103	17.374249688045	19.5851815640014	15.7804111252391	15.5382676624556	19.0008062343621	18.9091178022475	18.6563021506182	19.1313081938135	18.5259916101646	18.8877827141165	19.6278699808182	20.0698427576033	19.4667919201319
19.9661123486453	19.1231549025983	19.4135338037322	18.9700808710587	19.4842452457795	18.5782599181435	19.460975727424	19.1382798340556	19.2926463462922	19.5811064522191	19.5164088077581	19.2736177017436	19.7435948271397	19.360347003361	20.0110680151271	19.3547959777282	19.3975102049324	19.1206262054509
18.6930517995411	19.3648823777873	19.6131798723588	19.2915088434599	19.8036571519113	18.8644238356705	19.2977110288288	19.0249895761722	19.2563720490515	19.298760078767	19.4054618350142	19.2481505468486	18.9042377325928	18.9071348008485	19.3527361687396	19.9441398474366	19.2138934025108	19.1572961932316
18.7116888614699	18.2049699134312	18.3280442511561	18.0833097188117	18.9268329323955	17.5982094628679	18.3440238721131	18.3279636119186	18.4127158777105	18.5535815041258	18.5807218652671	17.9710239303046	18.1894193024957	17.9558761411973	18.0946903449587	18.4334678199547	18.4772726360551	18.5180369515919
18.9563716803126	17.5859318247806	18.1919004109357	17.9077672362852	18.1742079420035	17.6127522258126	18.1880676961614	18.5552152444366	18.5896841592796	19.0636101033584	18.1993003964438	18.5997735035979	18.8226128673709	18.4735702488712	18.7312607291496	18.5133278910853	18.5898419952162	18.2585435257804
19.1631411387898	17.4726222151063	19.0244938334819	19.4597394792778	18.9458040109054	NA	19.0922395362178	19.4423689405072	19.0916846136739	18.6186814164449	18.6506968105179	NA	18.8428889095605	18.8179434346476	18.8011108925812	NA	19.1254699069408	19.8310982377397
15.6859805299794	18.1406891425732	16.3454661845791	18.78123399417	17.9971485320065	18.5488709736172	14.8549323656036	16.1876494616582	16.3155953410802	15.5166618999779	14.0421775636119	15.9625148221295	14.2712567444165	15.8552395278947	NA	19.9182721956679	19.0516170711307	18.3742450956254
19.1918243041419	18.8765024813298	18.9861300407323	18.897339905474	19.6399980993735	19.0862441024987	18.6614945616532	18.6022653007763	18.7036220929723	19.1428540176259	18.4957826309745	19.0644469969104	18.6312885206421	18.3450902414109	18.9929589415125	18.6982572660659	19.2641583308237	18.8182593809719
16.5081029360143	16.8115074802906	17.1314954904015	17.3063880187617	17.1873094108746	18.8205167744336	16.7646880124513	17.4901309832835	18.6338196463936	17.1874226977193	16.4992638249162	19.5284714232004	17.3005388197285	17.4970773126173	17.6297417255146	16.9929344969673	16.6914901507267	16.8728754201439
17.197591325307	18.4240129990982	17.9247850460881	18.4190311825922	18.308574973804	18.5796102295051	18.4668780945538	19.2523063597096	19.093034656767	18.7204704671787	18.2708148827176	19.192176971507	18.719271628925	19.5099527869427	19.1428958473172	18.9887640237294	18.7211509748585	18.1111256483564
18.0059047556777	18.5164685328664	17.8981441438276	18.4221201943504	18.2635898924355	19.2992328355802	18.3243204501906	19.5148195319564	18.9121082222063	18.6926511334521	18.2574135596531	19.1068537187687	18.8913784457059	18.7425746190926	18.7223663889748	18.0734157353894	18.071837735741	18.0666579632186
NA	14.8561373208785	14.1389217713888	15.6581431713535	14.240639105867	19.7209464780319	13.7574840947098	19.5091504543994	17.1908783382821	18.0527173855979	13.888685050475	18.3882604984954	14.97258314882	15.5668711059886	15.066130283863	13.9369720821232	NA	17.3217533810552
16.4446107975686	17.0858349361533	16.813885948016	17.287496596985	16.9292936408349	18.2335509903755	16.8550621847754	NA	18.0714688948485	17.5277458549155	16.5842836823727	19.5123334464313	17.3918220153416	17.6579164060172	17.5941649945491	16.9487888163404	16.8075461863951	16.8235892199229
15.612648351085	17.5825682731341	14.7486271226485	17.0217428226246	18.2056691230878	18.4509843444505	16.1337738199411	19.233649558177	16.5537768455463	14.9132244992046	15.1718364820421	19.0046458966492	17.8340047702539	15.2229596388906	19.9621244867811	17.7029757125962	14.0364322342	14.6817725406549
18.259346532888	18.1051999079865	18.1931118841897	18.5494230942174	18.6571960357804	18.239251639228	18.1030660202246	18.3875633913536	18.1281027976564	17.9167679936402	18.3764150345612	17.8911826436254	18.1201559298363	18.1917746521712	17.8274731969522	18.8930700382175	18.1693764757014	18.9360110874967
18.4933966189727	19.1781747034257	18.5783140679089	19.0073648773893	17.8151517317444	19.4870245123131	19.063286786927	19.3216450964092	19.0168704661382	19.0657254152994	19.0451101416074	19.1279330421157	18.8264082503472	19.3218693924485	17.9206048924475	18.7986601230694	18.5192195293768	19.1578654843535
17.9041979421231	15.8882748087666	17.1709828163243	16.7337546846059	16.6919407473857	16.2148923002254	16.7998994070281	18.0651860657675	17.9298453722214	18.2504263147789	17.2875214132756	19.0214762132313	19.1168833338911	18.5450019857426	19.9486162363314	17.0384541269151	16.2567486708185	17.005456553465
16.7965195173337	17.6736780003964	16.9418783926192	17.7026685674029	16.8364875541914	19.2926010967776	17.7319811108454	19.4877202959319	18.7353723705092	18.7051379846109	17.672070192566	18.8685587594617	18.1977017532111	18.1124365915261	18.1273255847357	16.3640139282447	16.7943962505342	17.6322612284233
18.5530300243413	18.4909763814064	18.6954605977744	18.3893845858608	19.4315673704878	19.040862571373	18.6478248691381	18.0313105515586	17.9893606805807	18.3940423714486	18.1694364522694	19.4915138172498	18.2202693993153	18.1563492983989	18.4121954680211	18.5544195943008	18.9516331984779	18.1387009340674
18.7306124826159	18.5404499703703	19.061522262406	18.9535716121347	19.1629885231743	18.9058456759305	18.3499999747366	18.549962949824	18.5746608216486	18.603700061502	18.1933687021541	18.82809361881	18.5485711151798	19.5819080374788	18.1085675124426	18.5761842987901	19.0835792345481	18.720331016826
17.9946621404458	16.8813496505326	17.5336687861015	17.0240842362146	17.2831001486914	17.2687380427451	17.4776107532753	18.6203786554152	17.9301490809551	18.6610181695074	17.2809666032909	NA	19.0501092034082	NA	19.9364088218886	17.1168565987056	17.1220624035685	17.4652876656519
18.6397097227568	18.9561433138748	18.4291395082304	18.7204747450169	17.9102890578561	18.6102746457692	18.7394118214992	18.7491170659104	18.6380739144301	18.373724111231	18.8966798540994	18.2278903619053	18.1090014260428	18.1362607340111	17.7929297206456	18.0434300944559	18.6822107845039	18.8243578859519
19.7227460373615	19.045790469683	19.1592674452697	18.9935710581967	19.4955103288707	18.4795323953506	19.3543709984811	18.9938741165771	19.2628172087703	19.2409393690874	19.3669018648081	18.4666060829444	18.9928097346616	18.7399007933841	18.9958917003683	19.1630358221584	19.381311339891	19.1067993136656
19.452435206586	18.9484612887073	18.8503616300708	18.9423718302508	19.5263568047481	18.4768606514258	19.1580133341309	18.8551083984337	19.1541610224923	19.2802320558125	19.1125531708472	19.2758393050929	19.2290688379805	18.8415102409055	19.3629889260704	19.4781308573682	19.3052176422841	18.7051463551876
17.7436016705524	15.8247785331945	16.6071118532277	16.5392986208284	NA	17.5147538843754	17.1124425552394	18.5401943930877	17.9505988539924	18.296921495528	17.9445941763401	18.8980446642276	18.9885430628326	18.8261253633735	19.8433891829654	16.5544450984854	14.880675592787	16.5745214965426
19.4107176205536	19.3529273716186	19.0578605072676	19.5849726284368	19.7904082451256	19.5542932997426	17.7083259818733	17.9643685455913	18.2519447789631	18.6122240155924	17.6583904887273	17.7810395533368	18.6128008741764	18.4711962048664	18.061433927394	19.6709594948527	19.8145993205269	19.7557062001973
19.7481965382512	18.4270749910066	19.3175609149708	18.8427103837582	18.1443693469393	18.1947180977071	18.7499563559395	18.1779512668546	18.7940974843356	18.2847124331319	19.5642054158959	17.1308738327886	19.7235909657407	18.7393391413226	19.8411964722125	19.3423158600253	19.53848084596	19.3892145781786
18.2276648522902	17.0508270056301	18.3605695800361	17.6851054906585	18.1853634325425	16.7620912828072	17.2473675335522	17.4304931278085	17.480599382531	17.8885862134587	17.5900115850317	17.2446513544001	18.3789160131097	17.0712832333168	16.8415447740794	17.9516548833816	17.763084724063	18.1614870792931
19.1848467206827	18.6178633653332	18.8655078375611	18.2923692674887	18.2996335262541	18.3479132204075	18.7504318614298	18.8184297572882	17.9240658745583	18.4973468849878	18.3163286051391	18.3725299909395	18.3351358086721	18.4311592829568	18.1396910161086	19.0822096883571	18.8055873797364	18.5753742634931
17.3337118785423	18.8011679362827	18.9552717875395	18.9613502222381	NA	18.6084366521067	18.116306047344	19.1813145555053	17.3611468148784	17.7145299194988	17.3181688620715	19.4323944490408	18.6167519709044	19.1957751517268	18.4977507190692	NA	17.6553711175562	18.2887539674153
17.9401765575728	17.0256135073284	17.3273830919471	15.5959214695685	16.9380650070911	16.9160490407168	17.9868666848531	18.6758008008234	18.3980987469393	18.7350805954636	18.031211527461	18.5851907253662	19.4619177312436	19.5011935680233	19.2254774533625	15.5625384444466	17.0164302704233	16.8847563101741
16.1891959120258	17.0661522307085	16.7453783949969	17.2675997009759	17.2911688250715	19.666712026615	16.339985207603	19.1495083625983	17.6269306588741	17.9737320985859	16.5380368926915	18.8520307781801	16.9615021282747	17.1853043305345	17.1172067330141	16.5634854464279	16.5898913193097	18.300453572934
19.2682857960725	19.3810450695082	19.0887202556362	19.1299505774734	18.9096772600718	19.6655354540039	19.4895044729342	18.7360449445416	19.2761899824229	19.1653129736845	19.3366316354444	19.2127709424785	19.0057615469658	18.9451880041266	18.7534142886598	19.3849383917516	19.5748720400244	18.6437622592342
18.5441778595166	18.9272193265777	18.9251454971323	18.831137769993	18.6283608964505	19.2386220529441	19.2071280873668	19.2077879666028	18.906578662619	19.6028845442962	19.0797621986873	19.3294020281803	18.8971004708324	19.0755484100804	19.2279585603196	18.8707705843673	19.3690847395708	18.6524574486701
18.311861336844	17.62715363488	18.8055748746206	18.8280915810643	18.1664821469499	18.4439408490873	17.2121946270606	18.1629347049073	18.3073524666626	18.8884950805489	17.1722313029325	19.417609672269	18.2195306279717	18.8974739910773	17.9477456363332	18.075372630589	18.2179956278472	18.7662690669283
18.7403822183629	19.7867569112876	19.0587128887523	19.1539334848269	18.5352708993853	19.2341520855921	19.2812796854318	19.2907491390198	19.4770440504397	19.5048891232839	18.9852493135117	18.6724359186607	19.009695406116	18.9631961353153	18.5557651213227	19.4633260264974	19.4941444859659	19.6907504842691
18.5472177875146	18.0699250445392	18.4069989190971	18.1957150232753	19.1949799841098	16.4474307616984	16.7218340537883	16.5689910662872	16.710151618838	17.5206035362627	16.806765502726	18.2818988215966	16.9044327601091	18.0276997440318	17.0436681900956	18.2765718327872	18.7994307789707	18.075672693534
17.269644931425	18.2835621258329	18.5863073657866	18.6977853173081	18.8078344658374	18.9887102756687	17.0505204044005	18.4299699389582	18.1634895596347	18.2062502004577	17.0563442977652	19.4129961679927	18.2571477154506	18.5042537656711	18.6796344203011	18.5027273178231	18.2667295208467	18.2410681906216
18.4558042080548	18.5527425755206	18.3535205217967	18.4711481060705	18.9057052029298	18.9946241395416	17.8401807846285	19.3477264639715	18.5489927993034	18.8143926028457	18.2358844264663	19.2484122331946	18.0441793805353	18.8872246739451	17.6424017739514	18.868532455423	18.767743842726	19.1122426790424
17.5433422301657	16.7185246933267	17.0805873476682	16.7117779617253	17.6316993727172	16.5415846932745	17.2922059459806	17.4267944363252	17.3788192011451	17.7951750948237	17.4980780348461	17.2843239922079	18.5625451199343	17.4314528475749	17.2728545638189	17.2617747330004	16.853351560772	17.1094038602553
17.5227431075572	18.5317084274815	17.8545933915746	18.6402236019514	19.9279072156538	18.7283755908428	18.2104977890479	18.6790916769297	18.5158414645205	18.7454035525289	17.9474980777136	18.7354472465733	18.3420116671706	18.7550270733239	18.6048411208344	19.4551277734377	18.6161537190027	18.4446433906845
19.2824899103919	19.6149821909406	18.8125032121908	19.1071948470902	18.8613204253781	19.3328637355556	18.9938147730339	18.6679800589882	18.9169756177558	18.5471513688625	18.8911753426419	18.4945622351481	18.3524356724214	18.4483871231578	18.2415016857348	19.5790696845658	19.9159642679229	19.5017889777117
18.6524902209068	16.638617451366	18.4309905930801	18.1945213060522	19.0507116647522	15.9821937982057	15.8157144704896	17.677683695965	16.6814441181399	17.8768333161301	16.3888734416385	18.2431143466242	17.5916243068916	18.0913907191174	18.1009027181273	18.2987506403147	18.7857532304428	17.753508857979
18.9140771900823	17.5039698756346	18.3528793882731	18.6547593855655	19.9161776610293	18.0428156141114	16.2737160358425	16.3913368175887	15.9122759359638	16.8926153178936	17.0944238625135	17.4115744871198	16.3793911872184	16.9185899049823	17.2708166564708	19.1746893467462	19.3420971904817	18.8892222793648
19.0075609563241	17.25863580749	18.9644664027012	17.9244558272477	17.5831792913624	17.4984267684894	17.853161376054	18.2886588768409	18.0156682867079	17.4866596736724	18.5183185951319	17.6289770920541	18.9468899077058	19.0317062304533	19.4073938649153	18.1272704917179	18.0636572756593	18.0133418971569
17.9588172548434	15.9037245691057	17.4143730985056	NA	15.766528229029	14.848915043938	19.9138609119945	14.0676024768441	14.8746332574971	16.9589705044221	19.5435209753606	15.2061873744779	16.2833836705075	17.3727360216291	17.4825666667522	16.0464271259329	18.6782869859792	16.763813134965
18.0193652408118	19.0182137598022	18.3324225558514	18.3726080793672	18.472421762461	18.3085137636854	19.1774754447432	18.6881263948833	19.1985167290976	18.75210097413	19.049359170272	18.4921422899148	18.5468748131028	19.0947994547936	18.2313643514957	19.1719558178735	19.0486717662062	18.7509214761544
17.931631222979	15.8244331838823	17.3251847292875	15.773886366032	17.6630690960306	17.0560528806924	18.3204878315881	18.9184140305259	18.8153517649889	19.2552969619285	18.6599369412973	19.0963573961994	19.5628027086161	19.3874072579939	19.3259649140747	15.3929156349423	17.0919114054802	15.7208437345386
18.6556806349367	19.3314345326029	19.2684223594894	19.2186221367489	19.1633498203185	19.5635507957785	18.5464704384136	19.1485537387747	18.8592142573719	19.0132630320522	18.3361254350948	19.3799854648914	19.0649314022066	19.3477963876297	19.1646639237316	19.5062826700543	19.4212012473936	19.2950221136236
19.2575198872983	19.103071603535	18.7169773326173	18.6315582027318	18.1251285314036	18.4899565548615	19.3790993820614	18.6096013944363	19.087360943206	18.3835328607426	19.1107746528122	17.9807980181808	18.6804647798925	18.2811595199254	17.9342005435828	18.5181466939282	18.991573497437	18.9499228992946
19.5139922246716	18.146632919758	18.8142618041856	18.4440128755692	17.8498037862683	17.6699890439469	18.7385814905623	18.4695863714916	18.7835178194649	17.4175898265026	18.8974280446098	16.6307489977335	19.0028375935262	18.5650094376953	18.7965194692679	19.244290440506	19.1434712385245	19.1036508180342
19.4528033603426	18.5776304372214	18.9017991882013	18.4179243523628	19.1359621113216	18.1505886774848	19.0586075073297	19.007186256971	18.9581307319065	19.0848453357972	19.1977807550084	19.1373756347328	19.4924016563406	19.1894472157158	19.7991482973863	18.5315979625103	18.6699978890366	18.5627241804495
19.1711475936272	19.1026111992492	19.1076783751065	19.0583343286779	19.5340587991305	19.0211468182458	19.0069461319231	17.5953788613118	18.1874971516836	17.928829011216	18.847833118468	18.219085486729	18.7933970542768	17.7915938054605	18.5166802882862	19.6512640925762	19.6358587937497	19.6411234721397
19.4044966625653	19.2824084047408	19.7854322562502	19.3376251425146	19.5314105462745	18.8978231622267	18.6721399352105	18.6779017527965	18.6893596198489	19.0042489103246	19.1747831172526	19.3441523234564	18.5647655862257	18.7409862619394	18.9352316026929	19.0763893757772	19.4559870147637	18.8915387901114
19.9129784394033	19.528244721659	19.8080694948409	19.5531128581076	19.8610153378866	19.2640161055096	19.7586566696891	19.1610697138942	19.3139142985611	18.3698539585578	19.1458658608583	18.090747911995	19.5825274901996	18.3953765988487	19.7010091788384	19.6376263178324	19.5444749035997	19.4358982152455
19.1791600731075	19.3563816420209	19.0316015843735	19.0740837262454	19.1174966914347	16.7005925389048	19.6094342374987	17.78296029657	19.1952240501434	18.4416870067525	19.214868873957	18.5994152504518	19.4603009695663	19.4310318846827	19.5437139146841	19.0295543137584	18.9904588666034	18.3270376588782
18.7395873710547	19.1383755389974	18.1783361439868	18.7348598454947	17.1021602208852	18.6501455737685	18.3057366313694	18.150576265074	18.3562283472066	18.0976660580126	18.0038362581935	16.8679100196453	17.5055470495631	17.6045199927031	16.5364265371345	19.5227151280905	19.7057449610332	19.618778201389
19.8147670105716	19.466015563244	19.5545181195123	19.3303868636789	19.7636043667785	18.9250475247708	19.5297840461379	19.1277947280162	19.3229895370486	19.2822678095617	19.6614952358005	18.8013488069777	19.2913575520394	19.1189172796915	19.2548410342026	19.5153320579332	19.6152058729949	19.3974405998622
16.7607825466057	18.0113778672554	16.9454768932869	18.2359324489095	17.3815007859766	19.4787188639355	16.7876315331441	18.4901071835332	18.091904568692	17.520896672565	16.619136332331	18.6326408453011	17.0522317938227	17.7338199125611	16.6464206167048	18.340308504186	18.2218828012214	18.7507195311619
18.3020964861331	18.1241272603303	19.1604197076055	18.7080962461296	19.8389459326609	19.3271943756635	18.9554074567225	19.0341497628013	18.7787984439526	19.311893441889	18.982365331879	19.2093643176474	18.9043128526139	18.863376527191	18.8980764535729	18.2351070033513	18.7104951504179	18.1273623586629
