massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row526	762.5044	17.135	1.0	-0.016117445	P571
row527	593.51387	18.517	1.0	-0.0156603188	P572
row528	605.5503	24.669	1.0	-0.0213444762	P574
row529	908.76991	22.749	1.0	-0.0063764022	P575
row530	824.55767	20.707	1.0	0.016340166	P577
row531	788.54572	15.508	1.0	0.0230359103	P578
row532	603.53471	15.461	1.0	0.0171110021	P579
row533	795.57228	19.007	1.0	-0.0210659689	P580
row534	1577.2316	23.743	1.0	0.0112159648	P581
row535	1263.17369	22.49	1.0	0.0022261925	P582
row536	369.38426	12.753	1.0	-0.0169012719	P584
row537	542.32329	9.733	1.0	0.027044924	P585
row538	718.57457	20.536	1.0	-0.0215432911	P586
row539	369.35149	22.458	1.0	-0.0001643773	P587
row540	524.50375	16.434	1.0	0.0254333292	P588
row541	389.30511	10.586	0.0	0.0287736459	P589
row542	601.51912	16.048	1.0	0.0021800328	P590
row543	627.53492	16.755	1.0	0.0102824441	P591
row544	881.51574	14.831	1.0	0.0192061429	P594
row545	946.88092	25.851	1.0	-0.0096068261	P595
row546	228.19626	5.423	1.0	-0.0162781757	P596
row547	810.52876	14.847	1.0	0.0194613605	P597
row548	631.46984	18.525	1.0	-0.0219219845	P599
row549	361.27416	8.755	1.0	0.0272716789	P600
row550	1555.15099	18.735	1.0	0.0105917822	P601
row551	1507.1521	19.256	0.0	0.0287357536	P602
row552	492.47751	15.936	1.0	0.020473944	P603
row553	1638.14892	17.939	1.0	0.0018657599	P604
row554	580.49361	17.128	1.0	-0.0049920886	P605
row555	1528.13003	18.486	1.0	-0.0047109614	P606
row556	862.74877	22.074	1.0	-0.0077837383	P607
row557	905.75637	23.56	0.0	-0.0336501403	P608
row558	570.35588	10.511	1.0	0.0261862119	P609
row559	834.52546	16.726	1.0	0.0158994811	P610
row560	1641.16769	18.263	1.0	0.0130567026	P611
row561	403.23294	10.052	1.0	-0.0117097467	P612
row562	573.48759	22.768	1.0	-0.0125813574	P614
row563	854.56653	18.038	1.0	-0.0187218466	P615
row564	900.56092	14.791	1.0	0.0243724988	P616
row565	311.25849	15.271	1.0	0.0201370427	P617
row566	838.55849	17.304	1.0	-0.0225782645	P618
row567	887.78094	22.878	1.0	-0.0265709557	P619
row568	205.07968	1.062	1.0	-0.0099097962	P620
row569	631.56611	24.676	1.0	-0.0248374842	P621
row570	1624.45075	22.785	1.0	-0.0093253589	P622
row571	1545.16507	19.198	1.0	-0.0027075707	P623
row572	1576.22749	23.777	1.0	0.0129671353	P624
row573	568.48546	16.786	1.0	-0.0038800668	P625
row574	1520.07054	17.277	1.0	0.0244803133	P626
row575	772.5488	16.429	1.0	0.0217783008	P627
row576	313.27434	10.108	0.0	0.031462778	P628
row577	1003.58161	9.639	0.0	0.0296270205	P629
row578	1545.07525	17.24	1.0	0.0277253135	P630
row579	426.32179	7.312	1.0	0.0210864209	P631
row580	631.56553	20.044	1.0	-0.0027476928	P632
row581	482.36094	11.072	1.0	0.0218793621	P633
row582	762.66017	21.253	1.0	0.0003421228	P634
row583	548.27527	9.71	1.0	0.0271386231	P635
row584	415.21187	7.214	1.0	0.0006104115	P637
row585	930.60672	15.862	1.0	0.0058572404	P638
row586	841.71173	21.886	1.0	0.0038064977	P639
row587	502.49814	16.965	1.0	0.0005918491	P640
row588	945.85997	24.735	1.0	-0.028154377	P641
row589	768.70783	22.699	1.0	-0.017875795	P642
row590	814.69039	21.686	1.0	0.0072397982	P643
row591	1577.23141	24.733	1.0	0.0016921498	P644
row592	311.25842	17.638	1.0	-0.0242149054	P645
row593	918.81078	22.656	1.0	-0.0192198327	P646
row594	837.61606	19.519	1.0	-0.0082337377	P647
row595	616.60263	23.162	1.0	0.0212434742	P648
row596	968.77052	22.26	1.0	-0.0011999058	P649
row597	504.30893	10.172	0.0	0.0307970148	P650
row598	786.52887	16.103	1.0	0.0010148261	P651
row599	798.52979	16.29	1.0	0.0128124381	P652
row600	1611.21567	20.873	1.0	0.0148321165	P653
row601	599.50355	15.564	1.0	0.0095275178	P654
row602	934.88033	26.419	1.0	-0.0111665342	P655
row603	1510.08351	17.668	1.0	0.0246525903	P657
row604	550.38713	12.049	1.0	0.0214532638	P658
row605	857.7585	23.415	1.0	-0.0109902549	P659
row606	1582.17578	19.139	1.0	0.0154751212	P660
row607	749.53188	16.45	1.0	-0.0018093534	P661
row608	920.86483	25.818	1.0	-0.0070582099	P662
row609	908.62184	16.816	1.0	-0.0086025326	P664
row610	573.48763	17.891	1.0	-0.0173383938	P665
row611	829.71475	17.243	0.0	-0.0311105691	P666
row612	842.59055	16.363	1.0	-0.0015182986	P667
row613	970.78594	22.474	1.0	-0.0023934115	P668
row614	1586.1163	17.781	1.0	0.023037146	P669
row615	540.53503	17.293	1.0	-0.0148860965	P671
row616	589.48018	18.37	1.0	-0.0211963083	P672
row617	913.79881	23.118	1.0	-0.0182876538	P673
row618	692.52266	17.726	1.0	-0.016714378	P674
row619	602.58693	18.931	1.0	-0.0134405756	P675
row620	895.71421	23.46	1.0	-0.0176354274	P676
row621	776.5582	18.218	1.0	-0.0249774684	P677
row622	738.52864	15.468	1.0	0.0007852342	P678
row623	925.7619	24.698	0.0	-0.0299598458	P679
row624	1506.1488	19.256	0.0	0.0302199457	P680
row625	846.6002	18.829	1.0	0.0029006272	P681
row626	1587.12063	17.814	1.0	0.0226962964	P682
row627	615.53488	15.717	1.0	0.0081383969	P684
row628	875.70976	22.612	1.0	-0.0134207007	P685
row629	387.28962	10.086	0.0	0.0308847142	P686
row630	601.51898	17.56	1.0	-0.0047051414	P687
row631	870.66801	21.544	1.0	0.0030913033	P689
row632	790.53439	18.182	1.0	-0.0121992374	P690
row633	387.28936	15.298	1.0	0.0235727555	P691
row634	796.58249	21.324	1.0	0.0149606518	P692
row635	796.52655	18.486	1.0	-0.0057973578	P693
row636	782.60474	20.407	1.0	0.0123444338	P694
row637	1560.10243	17.671	1.0	0.0218119366	P696
row638	738.54373	17.774	0.0	-0.0331325222	P697
row639	1469.01711	17.961	0.0	-0.0292249057	P699
row640	918.60697	16.057	1.0	0.0132531558	P700
row641	379.28206	11.673	1.0	0.0124425444	P701
row642	361.27386	15.387	1.0	-0.0018217138	P702
row643	736.49141	15.836	1.0	0.0199118863	P703
row644	941.82856	23.583	1.0	-0.0252314502	P704
row645	546.28351	8.859	1.0	0.0261235213	P705
row646	1669.20023	19.17	1.0	0.003110334	P706
row647	928.5911	15.425	1.0	-0.003844692	P707
row648	508.37664	11.415	1.0	0.0226474821	P708
row649	797.53239	15.533	1.0	0.010497832	P709
row650	774.56411	17.035	1.0	0.0060734467	P711
row651	942.7548	22.028	1.0	0.0051654163	P712
row652	478.29347	9.637	0.0	0.0321586017	P713
row653	705.55421	15.53	1.0	0.0165091113	P714
row654	504.30647	11.33	0.0	0.0338202653	P715
row655	847.75839	23.567	1.0	-0.0222782619	P716
row656	560.36915	12.311	0.0	0.0310903237	P718
row657	214.25313	8.239	1.0	-0.0078276728	P719
row658	736.64534	21.156	1.0	-0.0050444363	P720
row659	790.56107	17.854	1.0	-0.0044810713	P721
row660	846.75466	24.16	1.0	-0.0102807513	P722
row661	721.58487	16.037	1.0	0.0210087847	P723
row662	935.80336	24.741	0.0	-0.0287961556	P724
row663	1467.09315	16.807	1.0	-0.0090370726	P725
row664	770.60415	19.851	1.0	-0.005187057	P726
row665	566.45446	15.52	1.0	0.0232954394	P728
row666	659.50111	19.311	0.0	-0.028852916	P729
row667	820.525	18.114	1.0	-0.0161409474	P732
row668	861.54886	15.195	1.0	-0.0080200823	P733
row669	520.5088	15.706	1.0	0.0215349474	P734
row670	1595.0906	17.239	0.0	0.029443953	P735
row671	575.50357	14.825	1.0	0.02537421	P736
row672	1548.10111	17.707	1.0	0.0223236218	P737
row673	425.21494	10.054	1.0	-0.0137320796	P738
row674	492.44111	15.184	1.0	-0.001625045	P739
row675	831.69407	20.862	1.0	0.0112145114	P740
row676	773.65353	22.711	1.0	0.0151514405	P742
row677	476.27523	10.148	0.0	0.0323553553	P743
row678	856.58197	19.143	1.0	-0.0015033404	P744
row679	834.57163	15.99	1.0	-0.0043904667	P745
row680	780.51775	15.565	1.0	0.0113308905	P746
row681	755.52271	15.729	1.0	0.0190314374	P747
row682	638.57194	18.525	1.0	-0.0213050707	P748
row683	649.51938	17.167	1.0	0.0050026408	P749
row684	686.57192	18.957	1.0	-0.0175442005	P750
row685	521.45618	22.589	1.0	-0.0091302488	P751
row686	1581.16751	18.929	1.0	0.0277713923	P752
row687	810.68118	18.613	1.0	-0.0147450365	P753
row688	628.60258	19.157	1.0	-0.0280456432	P754
row689	86.09682	20.569	1.0	0.0030127915	P755
row690	521.45648	17.451	1.0	-0.0049798821	P756
row691	790.57322	18.313	1.0	-0.0240381124	P757
row692	1644.19585	19.256	1.0	0.0112349892	P758
row693	552.40317	13.202	1.0	0.0199007502	P760
row694	795.51678	15.449	1.0	0.0184929636	P761
row695	776.58205	17.678	1.0	0.0246673531	P763
row696	554.47792	16.723	1.0	0.0046779181	P764
row697	732.58952	20.453	1.0	-0.0088761386	P765
row698	576.46628	13.953	1.0	0.0126862212	P766
row699	369.35161	12.277	1.0	0.0237701305	P767
row700	617.51415	18.419	1.0	-0.0120343393	P768
row701	385.34637	15.331	1.0	-0.0031192686	P769
row702	792.67043	20.678	1.0	-0.0214232956	P770
row703	1549.1052	17.707	1.0	0.0213071308	P771
row704	646.61315	19.127	0.0	-0.0343331872	P772
row705	986.91213	26.42	1.0	-0.0098772392	P773
row706	932.62257	16.289	1.0	-0.007263323	P774
row707	797.6628	22.251	1.0	-0.0076301154	P776
row708	631.56599	16.829	1.0	-0.0101705341	P777
row709	822.52896	16.058	1.0	0.019410431	P778
row710	533.32643	4.813	1.0	-0.024286614	P780
row711	836.61266	21.429	1.0	-0.0012005804	P781
row712	1580.16106	18.859	1.0	0.0259619906	P782
row713	790.61196	22.757	1.0	0.0092966199	P783
row714	867.68339	22.871	1.0	-0.0241132832	P784
row715	702.50728	16.563	1.0	0.0271368996	P785
row716	1204.33536	22.973	0.0	-0.0309291386	P786
row717	1535.18342	20.695	0.0	0.0315234938	P787
row718	869.6991	23.345	1.0	-0.0259898912	P788
row719	560.50119	16.951	1.0	-0.0137675635	P790
row720	861.76568	22.796	1.0	-0.0205193258	P792
row721	1580.07223	17.165	1.0	-0.0002590001	P793
row722	341.30527	10.349	1.0	0.0280864212	P794
row723	1649.46294	22.831	1.0	-0.0096032486	P795
row724	867.74119	23.67	0.0	-0.0331895074	P797
row725	903.74064	23.167	1.0	-0.0188799812	P799
row726	563.50304	23.514	1.0	-0.0230055573	P800
row727	972.80089	22.798	1.0	0.0012649138	P801
row728	915.74222	15.194	1.0	0.0017161565	P802
row729	664.66036	20.845	1.0	0.0155068768	P803
row730	1587.20775	19.019	1.0	-0.0151727046	P804
row731	575.50303	17.275	1.0	0.0196539854	P805
row732	914.78013	22.359	1.0	-0.0080501304	P806
row733	1013.65642	10.508	1.0	0.0269068743	P807
row734	620.59778	18.91	1.0	-0.0126834332	P808
row735	445.36769	14.965	1.0	-0.0130072408	P811
row736	645.54541	19.103	1.0	-0.0214295684	P813
row737	824.57901	16.642	1.0	0.0101366517	P814
row738	625.51936	15.895	1.0	0.0187235726	P815
row739	502.29067	10.448	1.0	0.0142770106	P816
row740	858.59765	20.813	1.0	-0.0144370053	P817
row741	778.76494	24.164	1.0	0.0058992038	P818
row742	1524.1816	18.798	1.0	0.0201612218	P819
row743	321.21025	12.281	1.0	0.0257392731	P820
row744	1583.18033	19.12	1.0	0.0118698843	P821
row745	1675.47827	22.873	1.0	-0.0116542753	P822
row746	184.0732	16.648	1.0	0.0034238035	P823
row747	590.48198	14.466	1.0	0.0152429377	P825
row748	880.71545	22.331	1.0	0.0073327912	P826
row749	1653.49414	23.312	1.0	-0.0166580943	P828
row750	586.49606	16.785	1.0	-0.0039918011	P829
row751	864.62207	17.855	1.0	0.0004190439	P830
row752	757.62142	17.997	1.0	0.0073838993	P831
row753	923.74579	24.091	0.0	-0.0294555599	P832
row754	548.37213	11.04	1.0	0.0160885141	P833
row755	1515.11562	16.662	1.0	0.0154128953	P834
row756	840.62043	18.095	1.0	-0.0118052927	P836
row757	360.324	13.962	1.0	-0.0172983528	P838
row758	797.52832	16.345	1.0	-0.0040392659	P840
row759	826.59343	17.308	1.0	0.0061065753	P841
row760	339.28974	9.897	1.0	0.017812509	P842
row761	740.67657	22.159	1.0	-0.0209160902	P843
row762	816.62159	18.482	1.0	-0.0091443875	P844
row763	643.52967	18.577	1.0	-0.0116616644	P845
row764	688.5873	19.193	1.0	-0.0172381467	P846
row765	334.20586	10.991	1.0	0.0270172824	P847
row766	796.54856	16.586	1.0	-0.0030654027	P849
row767	1576.22683	24.774	1.0	-0.0008615559	P850
row768	726.50715	16.542	1.0	0.0212101537	P851
row769	801.50741	15.219	1.0	0.004600729	P852
row770	369.35498	22.477	1.0	0.012257512	P853
row771	844.52457	17.855	1.0	-0.0113937446	P854
row772	678.50701	16.949	1.0	0.0037183709	P855
row773	782.569	23.454	1.0	0.0196367488	P857
row774	915.81531	24.477	1.0	0.007364353	P858
row775	762.53245	15.253	1.0	0.0055930088	P859
row776	957.86716	24.806	1.0	-0.0219186215	P860
row777	646.64956	20.841	1.0	0.015591647	P861
row778	726.54343	17.775	1.0	-0.0285169198	P862
row779	531.4079	16.077	1.0	-0.0063713564	P863
row780	932.62144	15.538	1.0	0.0021432566	P864
row781	1534.18036	20.659	1.0	0.0240862915	P866
row782	812.52134	16.243	1.0	0.0062003739	P867
row783	184.0735	19.048	1.0	0.0007364265	P868
row784	464.28349	6.747	1.0	-0.0217119583	P869
row785	788.54441	16.847	1.0	-0.0176997558	P870
row786	589.51869	23.588	1.0	-0.0226058541	P871
row787	883.77185	24.696	1.0	-0.0243071351	P872
row788	890.57598	15.24	1.0	0.0037662004	P873
row789	764.63906	20.046	1.0	-0.0105303894	P874
row790	1523.17707	18.788	1.0	0.0182370336	P875
row791	688.49166	15.991	1.0	0.0144121129	P876
row792	546.5244	17.223	1.0	-0.0123033659	P877
row793	818.65291	20.606	1.0	-0.0124700518	P878
row794	480.27847	4.809	1.0	-0.0241210107	P879
row795	809.68426	16.506	1.0	0.0237983854	P881
row796	758.58241	15.957	1.0	0.0090971228	P883
row797	577.51883	22.842	1.0	-0.0071951592	P884
row798	561.44943	17.451	1.0	-0.0092852694	P885
row799	901.80504	24.1	1.0	-0.0166568477	P886
row800	340.35754	15.066	1.0	-0.0167594177	P887
row801	867.51754	14.987	1.0	0.012103509	P888
row802	355.26361	7.311	1.0	0.0213135343	P889
row803	363.28948	15.363	1.0	0.0280989883	P890
row804	573.48781	15.274	1.0	0.02264327	P891
row805	785.58834	21.917	1.0	0.0041941732	P892
row806	706.57434	19.677	1.0	0.0009107094	P893
row807	1522.08503	17.639	1.0	0.0108459768	P894
row808	778.50368	15.286	1.0	-0.0162387251	P895
row809	1509.07498	17.424	1.0	0.0178011629	P896
row810	510.48818	15.939	1.0	0.020202151	P897
row811	895.77238	24.323	1.0	-0.0233301221	P899
row812	760.58609	15.612	1.0	-0.0220586684	P900
row813	363.28943	16.173	1.0	0.0050541479	P903
row814	982.87975	24.87	1.0	-0.0072677878	P904
row815	1532.16251	19.293	1.0	-0.0067177409	P905
row816	812.51372	17.185	1.0	0.0054475488	P906
row817	671.55825	20.049	1.0	0.00901166	P907
row818	1610.21163	20.808	1.0	0.0225780253	P909
row819	852.55346	16.746	1.0	0.0016779062	P910
row820	852.55082	17.626	0.0	-0.0318502808	P911
row821	855.74141	23.875	1.0	-0.0205702178	P912
row822	780.58896	19.022	1.0	-0.0197985577	P913
row823	1426.39427	24.874	1.0	-0.0077897347	P915
row824	771.51766	15.391	1.0	0.0257038897	P916
row825	301.21194	11.965	1.0	0.0059886225	P918
row826	1588.21225	19.017	1.0	-0.0147092311	P919
row827	880.58485	17.641	1.0	-0.0072028842	P921
row828	339.28957	10.495	0.0	0.0341976083	P922
row829	445.36753	16.412	1.0	-0.0092153058	P923
row830	822.54182	19.003	1.0	0.0155514594	P924
row831	847.7558	22.366	1.0	-0.0102333271	P925
row832	339.28936	20.12	1.0	0.0030014558	P927
row833	570.28371	8.943	0.0	0.0295087256	P928
row834	1535.17697	18.697	1.0	0.0173085294	P929
row835	893.69881	22.984	0.0	-0.0317618833	P930
row836	975.64296	10.492	0.0	0.0353230072	P931
row837	866.58995	16.408	1.0	0.0052000212	P932
row838	605.55004	19.97	1.0	-0.0023770925	P933
row839	1510.12138	18.515	1.0	-0.0032257241	P934
row840	630.50919	17.397	1.0	-0.0074689848	P935
row841	605.55047	16.383	1.0	-0.0036770954	P936
row842	1511.08857	17.751	1.0	0.017824764	P937
row843	1320.23991	23.178	1.0	0.0108708414	P938
row844	1572.10265	17.689	1.0	0.0223814465	P939
row845	1130.31618	22.445	0.0	-0.032846744	P940
row846	860.73294	21.992	1.0	-0.0066741178	P944
row847	621.30467	8.765	1.0	0.0256757285	P945
row848	854.62647	21.108	1.0	0.0058901677	P946
row849	633.48548	19.174	0.0	-0.0335948376	P947
row850	383.39981	13.964	1.0	-0.0168203888	P948
row851	859.77391	23.952	1.0	-0.004559792	P949
row852	771.6371	18.861	1.0	0.008836408	P950
row853	921.72999	23.565	1.0	-0.0200502582	P952
row854	1494.05331	17.209	1.0	0.0230113698	P953
row855	1523.09	17.638	1.0	0.0132014558	P954
row856	951.77755	24.756	1.0	-0.0268465462	P955
row857	1559.17923	19.218	1.0	-0.0043874689	P956
row858	518.32501	9.295	1.0	0.0178174246	P960
row859	1684.54346	23.906	1.0	-0.0097396526	P961
row860	432.23856	7.216	1.0	0.0004680092	P962
row861	847.67834	22.109	1.0	3.4594e-06	P963
row862	453.31892	12.297	1.0	0.0222432816	P966
row863	758.56938	23.387	1.0	0.0075129777	P967
row864	902.57799	16.19	1.0	-0.0145164067	P968
row865	980.86394	24.382	1.0	-0.009966728	P969
row866	250.17843	5.419	1.0	-0.0165731479	P970
row867	124.05873	0.507	1.0	-0.0057716475	P972
row868	353.26661	11.472	1.0	0.0241551342	P974
row869	1525.18769	18.971	1.0	0.0166359261	P975
row870	1505.13353	18.647	1.0	0.0249927142	P976
row871	729.5067	15.419	1.0	0.018661118	P977
row872	478.32929	10.501	0.0	0.0301390142	P978
row873	938.78009	22.402	1.0	-0.024313233	P979
row874	598.54057	18.772	1.0	-0.0120035752	P980
row875	771.51443	16.421	1.0	-0.0081594783	P981
row876	812.69654	19.401	1.0	-0.0049438034	P982
row877	1613.22887	21.643	1.0	0.0176083493	P983
row878	800.57901	17.232	1.0	0.0016686166	P984
row879	1573.10642	17.685	1.0	0.0269275167	P985
row880	698.25501	19.432	1.0	-0.0073685628	P986
row881	787.60432	23.78	1.0	0.0035746743	P987
row882	551.50315	19.065	1.0	-0.0193353981	P988
row883	1456.89208	16.466	1.0	-0.0218613304	P989
row884	508.34044	10.124	1.0	0.0270605813	P990
row885	1561.10578	17.851	1.0	0.0210098466	P991
row886	670.6108	19.764	1.0	0.0032212507	P992
row887	882.60725	16.396	1.0	-0.0004142237	P993
row888	605.55015	17.662	1.0	-0.0161673547	P994
row889	886.74889	22.162	1.0	-0.0017108564	P995
row890	367.3204	20.04	1.0	0.0009812637	P996
row891	752.67667	21.901	1.0	0.003749333	P997
row892	848.5798	16.329	1.0	0.0186006659	P998
row893	657.48551	18.733	1.0	-0.005439981	P1000
row894	852.35464	15.901	1.0	0.0157727927	P1001
row895	577.51885	18.018	1.0	-0.0023506422	P1002
row896	971.87549	24.741	1.0	-0.0192663603	P1003
row897	784.58414	23.702	1.0	0.0042065024	P1004
row898	712.49148	15.985	1.0	0.0222095646	P1005
row899	853.68138	21.396	1.0	-0.013936857	P1006
row900	872.7707	24.24	1.0	-0.0088840039	P1007
row901	858.76083	23.407	1.0	-0.0076915942	P1008
row902	572.37158	10.984	0.0	0.0320115109	P1009
row903	937.81983	25.485	1.0	-0.0142341767	P1010
row904	1623.44712	22.787	1.0	-0.0091380918	P1011
row905	850.57197	21.487	1.0	-0.0003537061	P1012
row906	184.07314	10.66	0.0	0.0292822638	P1013
row907	890.77968	23.01	1.0	-0.0144143176	P1015
row908	613.51931	15.241	1.0	3.19567e-05	P1016
row909	339.28935	17.635	1.0	-0.0282280951	P1017
row910	268.15525	3.176	1.0	-0.0128204867	P1018
row911	304.3006	10.058	1.0	0.0096358599	P1020
row912	104.10536	23.705	1.0	-0.0033774336	P1021
row913	532.3389	11.159	0.0	0.0301170505	P1023
row914	816.55278	17.443	1.0	-0.0049541435	P1024
row915	526.25904	5.034	1.0	-0.0226035809	P1025
row916	1542.14736	19.535	1.0	-0.0248915501	P1026
row917	843.51533	15.362	1.0	0.0069894159	P1030
row918	650.44044	12.813	1.0	0.0225568226	P1031
row919	727.57503	16.473	1.0	0.0183631851	P1033
row920	1050.74981	10.803	1.0	0.0281488477	P1034
row921	1560.18137	18.788	1.0	0.0016974467	P1036
row922	842.63747	18.998	1.0	0.0126827122	P1037
row923	974.81564	23.042	1.0	-0.0118735552	P1038
row924	714.6187	22.047	1.0	0.0044856804	P1039
row925	1482.90768	16.523	1.0	-0.0236364673	P1041
row926	944.86204	24.414	1.0	0.0045637557	P1043
row927	1602.14128	18.102	1.0	0.0137212462	P1044
row928	1625.13621	17.954	0.0	0.0288516741	P1046
row929	445.36755	15.445	1.0	-0.0152848835	P1047
row930	328.3212	23.714	1.0	-0.0049546688	P1048
row931	623.50374	14.801	1.0	0.0254075969	P1049
row932	684.16538	11.067	1.0	0.0009554783	P1050
row933	104.10531	22.898	1.0	0.0186595392	P1051
row934	1513.19118	19.342	1.0	-0.0223474639	P1052
row935	184.07319	9.861	1.0	0.0285511231	P1053
row936	190.27275	19.389	1.0	0.0189008461	P1054
row937	586.54053	19.069	1.0	-0.0235540004	P1055
row938	682.54058	17.83	1.0	-0.019664416	P1057
row939	841.66867	22.776	1.0	-0.0181074648	P1061
row940	912.76458	22.202	1.0	-0.0157756718	P1062
row941	879.81837	25.273	1.0	-0.0202998447	P1064
row942	515.31288	10.51	1.0	0.0250734781	P1065
row943	1043.7062	10.686	0.0	0.0295072052	P1066
row944	982.68685	10.481	0.0	0.0332185574	P1067
row945	1665.16692	18.04	1.0	0.0103253173	P1068
row946	1646.20566	19.735	1.0	0.0124507546	P1069
row947	875.56467	15.717	1.0	0.0105270554	P1071
row948	603.29409	8.794	1.0	0.0274494288	P1072
row949	1594.08708	17.246	1.0	0.0282714236	P1073
row950	1318.0681	17.418	1.0	0.0036704641	P1074
row951	601.33556	10.314	0.0	0.0291178999	P1075
row952	986.91128	25.502	1.0	-0.0145357991	P1078
row953	864.8383	25.616	1.0	0.0003110164	P1080
row954	752.5577	17.827	1.0	-0.0235649211	P1081
row955	437.19388	7.215	1.0	-0.0017510677	P1082
row956	653.55029	15.864	1.0	0.0065553724	P1083
row957	840.57348	17.635	1.0	-0.0180325114	P1084
row958	759.21293	19.409	1.0	-0.0059334682	P1085
row959	862.62435	15.336	1.0	-0.0096459782	P1086
row960	603.43846	17.638	1.0	-0.0281989097	P1087
row961	858.52529	16.522	1.0	-0.0025349963	P1088
row962	818.58964	16.742	1.0	0.0017627402	P1089
row963	165.09103	15.274	1.0	-0.0031247069	P1090
row964	868.65316	19.885	1.0	-0.0101351164	P1091
row965	940.79438	22.265	1.0	-0.0225588126	P1092
row966	591.53426	24.258	1.0	-0.0200850228	P1093
row967	821.66177	21.955	1.0	0.0006835912	P1095
row968	229.14126	23.724	0.0	-0.0312086067	P1096
row969	745.62251	18.59	1.0	0.0122031345	P1097
row970	464.37337	14.567	1.0	-0.0159024047	P1098
row971	892.81645	23.919	1.0	-0.0229331314	P1099
row972	371.37109	23.506	1.0	0.0071720381	P1101
row973	866.77675	22.361	1.0	-0.0080719782	P1102
row974	115.09492	18.197	1.0	-0.0197499736	P1103
row975	792.6307	24.076	1.0	0.0006552744	P1104
row976	690.60304	19.705	1.0	-0.0090887953	P1105
row977	322.27216	10.375	1.0	-0.0182820615	P1107
row978	577.51906	15.333	1.0	-0.0155230999	P1109
row979	880.73992	22.225	1.0	0.0082725553	P1110
row980	763.59534	20.925	1.0	0.0188586374	P1111
row981	795.64815	21.818	1.0	0.0037214877	P1113
row982	754.57148	18.393	1.0	-0.0285952436	P1114
row983	916.38256	11.994	1.0	0.0126267233	P1115
row984	976.8316	23.427	1.0	-0.0071220065	P1116
row985	610.541	17.635	1.0	-0.0284611996	P1118
row986	391.3399	23.504	0.0	0.0299830955	P1119
row987	269.22714	20.558	1.0	-0.002225786	P1121
row988	885.76559	22.477	1.0	-0.0111008715	P1122
row989	528.46229	16.476	1.0	0.0153942013	P1123
row990	664.58741	18.73	1.0	-0.0065649918	P1124
row991	762.54334	17.642	0.0	-0.0302814263	P1125
row992	672.62644	20.534	1.0	-0.0112319434	P1126
row993	580.29223	10.5	1.0	0.0235566843	P1127
row994	1668.19671	19.17	1.0	0.0062862147	P1129
row995	405.37257	15.848	1.0	-0.0223966127	P1130
row996	1683.5397	23.906	1.0	-0.0124745396	P1131
row997	813.61424	20.474	1.0	0.004955414	P1132
row998	702.5433	18.468	1.0	-0.0271245231	P1133
row999	1409.21187	19.741	1.0	0.0027366293	P1134
row1000	906.75381	22.324	1.0	0.0046235903	P1135
row1001	207.15941	18.646	1.0	-0.0021828456	P1137
row1002	866.58987	15.494	1.0	0.0115050451	P1138
row1003	610.58808	17.493	1.0	-0.0261784156	P1139
row1004	312.36312	13.293	1.0	-0.023462493	P1140
row1005	766.57427	17.823	1.0	0.0059040692	P1141
row1006	746.56941	19.917	1.0	-0.0041957227	P1142
row1007	589.51876	18.915	1.0	-0.01627588	P1143
row1008	925.51298	15.515	1.0	0.0035022712	P1145
row1009	580.36155	11.133	1.0	0.0169093716	P1146
row1010	638.33136	8.758	1.0	0.0256058799	P1147
row1011	722.55414	15.725	1.0	0.0066169434	P1149
row1012	753.61304	22.987	1.0	0.0009636467	P1152
row1013	590.49	17.456	1.0	-0.0286189092	P1154
row1014	777.5074	15.282	1.0	0.0252606955	P1156
row1015	1533.16526	19.226	1.0	-0.0032211652	P1157
row1016	832.24008	19.884	1.0	-0.0090190991	P1158
row1017	651.53476	17.991	1.0	0.0050037894	P1159
row1018	165.09097	16.368	1.0	0.0126984239	P1160
row1019	340.39393	14.951	1.0	-0.0066211941	P1161
row1020	1485.07091	17.375	1.0	0.0175765967	P1162
row1021	800.57949	16.504	1.0	0.0232301265	P1163
row1022	1612.22219	21.376	1.0	0.0156779472	P1164
row1023	341.30516	19.282	1.0	-0.0267975326	P1165
row1024	871.75492	22.28	1.0	-0.0047876106	P1166
row1025	572.36907	12.091	1.0	0.0261226667	P1167
row1026	615.49807	17.702	1.0	-0.0165071947	P1168
row1027	889.49987	14.944	1.0	0.010672389	P1169
row1028	1056.29708	21.888	0.0	-0.0305107966	P1171
row1029	1479.16791	17.083	1.0	-0.0226643458	P1172
row1030	745.55999	19.455	1.0	0.0002129859	P1173
row1031	942.84863	24.479	1.0	-0.016721077	P1174
row1032	1469.13655	19.247	1.0	-0.0004607134	P1176
row1033	836.73293	22.13	1.0	-0.0017621079	P1177
row1034	594.44954	15.322	1.0	0.0184678514	P1179
row1035	623.50363	15.486	1.0	0.0077421764	P1180
row1036	1578.1861	19.141	1.0	0.0238140816	P1181
row1037	251.04755	19.012	1.0	-0.028122337	P1182
row1038	545.45707	17.1	1.0	-0.0045143547	P1183
row1039	861.77532	23.825	1.0	-0.0090925524	P1184
row1040	848.55563	19.866	1.0	-0.0152718263	P1185
row1041	311.29484	23.197	1.0	-0.008101301	P1186
row1042	926.57619	14.952	1.0	0.0153632382	P1187
row1043	625.44837	12.285	1.0	0.0277513085	P1188
