massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row490	560.43426	14.34	1.0	-0.029075728425322682	N614
row491	566.24931	9.516	1.0	0.1234330955793374	N616
row492	670.28794	10.679	0.0	0.7812280175646648	N618
row493	716.41323	12.757	1.0	0.05262511797850007	N619
row494	678.39776	12.942	1.0	-0.18747520935573245	N620
row495	1551.21505	19.103	1.0	-0.27166803253636707	N622
row496	1561.12783	18.794	1.0	-0.07509308231621654	N623
row497	383.17471	11.19	1.0	0.014042548708141282	N624
row498	1167.69896	14.724	1.0	0.20420696368076413	N627
row499	813.48866	16.522	1.0	0.29368635323974907	N628
row500	507.27215	9.726	1.0	0.11574941650762127	N629
row501	816.53711	14.056	1.0	0.15880835182173333	N630
row502	838.55881	18.08	1.0	-0.05691943222439138	N631
row503	552.36628	11.545	1.0	0.44856950912738425	N633
row504	712.40357	11.322	1.0	-0.22343793024497388	N636
row505	385.31382	15.654	1.0	0.12140704786024552	N638
row506	1083.49353	16.298	1.0	-0.05838462200668411	N640
row507	702.39748	12.609	1.0	-0.29869507393679323	N641
row508	764.54475	18.921	1.0	0.11724320516763886	N642
row509	748.40287	11.729	1.0	-0.12806139583335424	N646
row510	594.30485	10.726	1.0	0.32399514310026384	N647
row511	692.37697	11.671	1.0	0.11993322413350574	N650
row512	1657.12834	18.144	1.0	0.15587815626130141	N651
row513	596.39241	13.277	1.0	0.21415842941678906	N652
row514	905.56317	10.321	1.0	-0.05961260667693043	N655
row515	870.5831	18.066	1.0	0.12272510029019706	N656
row516	686.36603	11.666	1.0	-0.443539256568355	N657
row517	381.23123	10.386	1.0	-0.2627259476218996	N659
row518	764.55255	16.793	1.0	0.4035666240581478	N662
row519	1370.78005	14.46	1.0	0.05197918922477062	N664
row520	821.40749	11.793	1.0	-0.1298150154154404	N666
row521	858.5238	18.091	1.0	-0.06140874648831505	N667
row522	407.18703	10.435	1.0	-0.027208586690248282	N669
row523	616.36098	11.248	1.0	-0.06614639256225636	N671
row524	683.33913	11.227	1.0	-0.02108518306298946	N672
row525	684.40892	12.737	1.0	0.1313706267986233	N677
row526	938.53321	18.796	1.0	-0.19487188979459563	N680
row527	843.54818	18.408	1.0	0.0747459211451467	N682
row528	698.319	11.986	1.0	0.509682989108839	N687
row529	627.49802	16.427	1.0	-0.22111065250387527	N688
row530	987.47454	15.588	1.0	-0.05067558023072707	N689
row531	466.29363	10.916	1.0	-0.10221034394488164	N691
row532	648.35116	12.256	1.0	-0.16256914549134593	N695
row533	349.23553	12.469	1.0	-0.17974860490563588	N696
row534	413.22154	13.406	1.0	-0.5885728525829916	N699
row535	678.60326	19.555	1.0	-0.2814075440064359	N700
row536	678.36145	11.606	1.0	-0.01798403847981268	N701
row537	898.48063	17.065	1.0	0.05873279149496002	N702
row538	255.23263	10.449	1.0	-0.023210587345406743	N703
row539	688.38195	12.608	1.0	-0.17898810269650764	N704
row540	525.37903	13.029	1.0	0.43476804028368665	N705
row541	494.36083	13.038	1.0	0.18713298223526278	N706
row542	708.44495	13.727	1.0	0.07016269876217084	N707
row543	674.36635	11.522	1.0	-0.14943220861756218	N708
row544	1426.84278	16.023	1.0	0.2672521725579497	N712
row545	784.47543	14.471	1.0	-0.08224298753500876	N713
row546	556.31738	10.848	1.0	0.13842283450448	N715
row547	585.48544	12.47	1.0	-0.09822231767649045	N717
row548	1103.65091	10.677	1.0	0.5370319245125877	N719
row549	622.33492	10.929	1.0	-0.09454261863517967	N720
row550	563.50376	12.465	1.0	-0.07686644951270832	N721
row551	962.533	18.385	1.0	0.3394579031170003	N722
row552	929.5326	16.184	1.0	-0.2799685235137302	N724
row553	604.361	11.613	1.0	0.10567384978897941	N725
row554	253.21686	11.195	1.0	0.1393980103845067	N730
row555	1527.02778	17.071	1.0	0.14874369329567436	N731
row556	862.55611	17.986	1.0	-0.215505818796347	N735
row557	388.2523	10.192	1.0	0.2963057350347216	N737
row558	371.21984	11.671	1.0	-0.0259518609885956	N738
row559	794.56961	19.172	1.0	-0.047257813892121595	N739
row560	557.31972	10.682	0.0	0.7527154974041647	N750
row561	1526.02435	17.068	1.0	0.02125495751012151	N752
row562	751.36518	11.59	1.0	-0.026641457185633665	N754
row563	788.54369	19.193	1.0	-0.4918473591628303	N757
row564	1582.1869	19.153	0.0	-0.9210921741633961	N761
row565	632.35592	12.369	1.0	-0.24966913236283989	N762
row566	283.26397	11.61	1.0	-0.021305264618892806	N765
row567	680.61898	20.308	1.0	-0.04875926151274506	N767
row568	690.60324	19.332	1.0	-0.012946750523743694	N768
row569	845.56397	19.311	1.0	-0.4837622633724803	N769
row570	778.5373	17.893	1.0	-0.42550053223508233	N771
row571	604.28558	10.885	1.0	-0.09738803943845	N773
row572	1560.12407	18.784	1.0	-0.2369398969602707	N774
row573	867.54713	18.164	1.0	0.06199468679676527	N775
row574	570.28133	10.362	1.0	0.007786625343082604	N776
row575	595.42433	12.146	1.0	0.009900000373394596	N777
row576	801.53769	16.235	1.0	0.40481689701009405	N778
row577	944.56116	18.303	1.0	-0.5678751163467773	N779
row578	557.45665	16.122	1.0	-0.07864735816779367	N782
row579	646.333	12.204	1.0	-0.28944928746421156	N783
row580	604.32506	11.399	1.0	-0.19596765432030977	N784
row581	616.28367	11.503	1.0	-0.12903194183635694	N787
row582	704.33626	11.98	1.0	0.4282560535015131	N789
row583	696.30362	10.856	1.0	-0.015658533338582917	N790
row584	602.44502	14.47	1.0	-0.04952100858150437	N791
row585	1609.12718	18.363	1.0	0.04877563460851067	N792
row586	846.5453	19.581	1.0	0.08361632320905121	N793
row587	636.25234	9.824	1.0	0.03221404901898749	N794
row588	577.27526	10.359	1.0	0.4411892008396028	N798
row589	552.33008	10.287	1.0	0.4527970617517319	N800
row590	706.42833	12.873	1.0	-0.04843791791169983	N803
row591	590.34553	11.425	1.0	0.15246921230959684	N804
row592	419.3525	13.024	1.0	0.41709027728535186	N807
row593	297.24332	9.641	1.0	0.19745088397192626	N808
row594	730.54658	15.412	1.0	0.08789774660592575	N814
row595	504.30947	10.837	1.0	-0.12417826348338656	N815
row596	283.26384	13.41	1.0	-0.5721448906220853	N816
row597	669.32447	10.351	1.0	-0.004344385879872868	N818
row598	597.48414	16.372	1.0	0.25052260027406703	N820
row599	692.33859	11.268	1.0	0.29931652659561137	N821
row600	578.30166	10.104	1.0	0.07916145036008385	N825
row601	409.19028	11.685	1.0	-0.1466770480827827	N832
row602	986.53303	18.161	1.0	0.07849027466878529	N833
row603	464.31412	12.002	1.0	0.12245583162098363	N837
row604	676.30485	10.692	0.0	0.7316044217969497	N840
row605	765.34311	11.393	1.0	-0.01222335017054968	N843
row606	281.24837	10.693	1.0	0.1411327266324788	N844
row607	297.24319	10.942	1.0	0.2609319444283714	N849
row608	883.7052	12.47	1.0	-0.21538960022602294	N851
row609	750.54406	18.645	1.0	-0.12966594404193948	N852
row610	896.49529	18.314	1.0	0.0037858068554795284	N854
row611	945.50877	16.791	1.0	0.1298441615324596	N855
row612	469.15746	10.43	1.0	-0.07332944051318224	N859
row613	592.36122	12.284	1.0	0.030574779959227288	N867
row614	466.32981	11.852	1.0	0.2541081341259997	N870
row615	722.46151	14.172	1.0	0.12856864589479267	N871
row616	309.27947	13.636	1.0	-0.036030976714493936	N874
row617	789.41774	12.761	1.0	0.44375838490707264	N877
row618	554.47824	16.087	1.0	-0.003364404552823562	N879
row619	439.23713	13.639	1.0	-0.0650187997317284	N883
row620	918.47883	17.271	1.0	-0.38367732821091377	N884
row621	638.57191	19.042	1.0	-0.17077466073719802	N887
row622	319.22773	9.668	0.0	0.7178860426269341	N889
row623	588.25252	10.321	1.0	-0.057446477891483966	N890
row624	511.30366	11.406	1.0	0.2969877301220625	N891
row625	1608.12382	18.358	0.0	0.7267316136057071	N892
row626	1581.18334	19.149	1.0	-0.3795717757958942	N893
row627	537.23771	6.918	1.0	-0.6001459645420719	N897
row628	720.44444	13.352	1.0	-0.2168484220313593	N899
row629	242.17625	5.302	1.0	0.5286130934552763	N901
row630	629.51408	16.497	0.0	-0.7301192435715713	N903
row631	788.4343	12.391	1.0	-0.03066177282264107	N904
row632	960.45118	17.066	1.0	-0.1705182332793328	N905
row633	1656.12505	18.145	1.0	0.2394763567375833	N906
row634	664.41705	12.161	1.0	0.3445688213322685	N907
row635	630.33981	11.578	1.0	-0.0934165984643165	N908
row636	585.48421	16.595	1.0	-0.07732306742199112	N910
row637	315.25386	8.778	1.0	0.24695243460370742	N912
row638	279.23257	11.677	1.0	0.035498306972478	N916
row639	765.38049	11.732	1.0	-0.06986887282861638	N918
row640	673.50366	16.424	1.0	-0.5268844257220856	N919
row641	558.23614	9.825	1.0	0.010924319912865958	N921
row642	685.3549	11.077	1.0	-0.14957219058344817	N923
row643	479.19334	12.47	1.0	-0.08545915397226489	N926
row644	900.49648	17.422	1.0	-0.40821788895686406	N933
row645	626.36655	11.062	1.0	0.31014499014144403	N936
row646	616.36101	12.656	1.0	0.23409052078234643	N938
row647	874.4803	17.24	1.0	0.0602922036746866	N943
row648	646.37141	12.529	0.0	-0.7562552788682595	N947
row649	425.25743	10.582	1.0	-0.24076499971646123	N949
row650	435.20589	12.352	1.0	-0.029686484654864898	N952
row651	970.52399	16.343	1.0	-0.03406362365145798	N953
row652	91.00349	9.22	1.0	0.07172217305873267	N955
row653	715.44301	12.466	1.0	-0.13178203773117686	N958
row654	508.3402	12.621	1.0	0.22232353462051774	N966
row655	698.55658	15.87	1.0	0.08951624479549658	N968
row656	630.30158	11.214	1.0	-0.25364175749934686	N974
row657	698.22305	9.824	1.0	0.007988182030569639	N977
row658	993.49128	15.584	1.0	-0.022962287691432832	N982
row659	1556.17105	18.974	1.0	-0.21662867055918894	N989
row660	437.2669	11.275	1.0	0.06338332709612794	N995
row661	583.33526	10.859	1.0	0.07187968253077831	N997
row662	670.40815	13.739	1.0	-0.008281878602987139	N998
row663	702.50688	17.619	1.0	-0.17884124752913147	N1004
row664	658.33313	10.633	1.0	-0.005628754089773955	N1006
row665	828.65231	18.742	1.0	0.3460614284056033	N1007
row666	812.54842	15.869	1.0	0.12101871086292698	N1008
row667	362.23665	9.827	1.0	0.3008662087654032	N1011
row668	401.29029	11.818	1.0	-0.1678450742042506	N1016
row669	718.28796	10.106	1.0	0.020415828087179157	N1019
row670	673.39191	14.413	1.0	-0.05118090651223958	N1025
row671	1501.15179	17.017	1.0	-0.07664355061609499	N1030
row672	608.25172	10.861	1.0	-0.33046621400922876	N1039
row673	906.50027	18.328	1.0	0.14709572731014856	N1048
row674	1555.16737	18.977	1.0	-0.3270577310247472	N1049
row675	644.31748	11.496	1.0	-0.30223194364671085	N1051
row676	702.31999	10.845	1.0	0.03472988506532866	N1052
row677	1558.10754	18.338	1.0	0.25762821307295336	N1053
row678	621.39922	11.778	1.0	0.10325901229790682	N1057
row679	1151.70419	14.763	1.0	0.1842205209143262	N1064
row680	538.26747	11.504	1.0	-0.020583215448496388	N1065
row681	541.16363	12.477	1.0	0.013738965869797977	N1070
row682	1559.11056	18.336	1.0	0.1902205514514319	N1071
row683	570.46513	16.377	1.0	0.4036247686410103	N1072
row684	528.27268	10.282	1.0	0.0015604656428533732	N1073
row685	515.14807	12.139	1.0	0.0037720029517182073	N1078
row686	738.27556	10.69	1.0	0.44799076484246503	N1081
row687	323.22	12.145	1.0	0.012902882050051951	N1089
row688	417.22297	12.468	1.0	-0.08308681196873205	N1091
row689	766.30643	11.985	1.0	0.32390756614963057	N1094
row690	453.17781	12.145	1.0	-0.020107413076250743	N1095
row691	678.25399	11.505	1.0	-0.08106967098141053	N1096
row692	1500.1485	17.019	1.0	-0.0507749215127394	N1097
row693	1478.02362	17.238	1.0	0.23946447265942247	N1098
row694	510.23639	10.32	1.0	-0.002133566375118804	N1099
row695	533.45443	12.143	1.0	0.03361139817816997	N1102
row696	447.13414	6.86	1.0	-0.061403847627689474	N1110
row697	536.22978	10.324	1.0	-0.08625778625859026	N1111
row698	729.27733	10.816	1.0	0.14711147775418068	N1112
row699	558.46461	16.597	1.0	-0.31526499642237477	N1122
row700	534.48846	16.373	1.0	-0.009923345862148589	N1130
row701	650.22284	10.319	1.0	-0.06267659089323288	N1132
row702	647.47649	16.93	1.0	-0.45295046049713766	N1136
row703	353.23329	6.326	1.0	0.14431829874418078	N1140
row704	653.47282	12.464	1.0	-0.06706455737793958	N1144
row705	724.30397	10.212	1.0	0.005609179253895614	N1146
row706	584.35631	10.677	1.0	0.5846454067562693	N1149
row707	547.18068	12.464	1.0	0.020593760294622083	N1157
row708	663.41157	12.143	1.0	-0.0008094832498411202	N1163
row709	518.24969	9.982	1.0	0.3170684261747084	N1165
