massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row488	900.57288	18.016	1.0	-0.07106387267796724	N610
row489	818.54458	19.23	1.0	-0.10188282028158849	N613
row490	560.43426	14.34	1.0	-0.3219800730378146	N614
row491	566.24931	9.516	1.0	0.3220743287413149	N616
row492	670.28794	10.679	1.0	0.020882696932319502	N618
row493	716.41323	12.757	1.0	0.08315943162243512	N619
row494	678.39776	12.942	1.0	0.044238180945282084	N620
row495	1551.21505	19.103	1.0	-0.26108779000870486	N622
row496	1561.12783	18.794	1.0	0.04727610559964756	N623
row497	383.17471	11.19	1.0	0.34407930745727444	N624
row498	1167.69896	14.724	1.0	0.04813486335714405	N627
row499	813.48866	16.522	1.0	0.21413462596712327	N628
row500	507.27215	9.726	1.0	0.014637029054528156	N629
row501	816.53711	14.056	1.0	-0.04110533913907073	N630
row502	838.55881	18.08	0.0	-0.6533177335164312	N631
row503	552.36628	11.545	0.0	-0.42143680729129257	N633
row504	712.40357	11.322	1.0	0.1021997565989705	N636
row505	385.31382	15.654	1.0	0.1557059171636078	N638
row506	1083.49353	16.298	1.0	0.015421535938997408	N640
row507	702.39748	12.609	1.0	0.20165502483010447	N641
row508	764.54475	18.921	1.0	-0.039485702711935015	N642
row509	748.40287	11.729	1.0	0.10823867630823844	N646
row510	594.30485	10.726	1.0	0.18784129856158352	N647
row511	692.37697	11.671	1.0	-0.046956875453277	N650
row512	1657.12834	18.144	1.0	0.08055491105975736	N651
row513	596.39241	13.277	1.0	-0.06650541264938228	N652
row514	905.56317	10.321	1.0	-0.20656765183411682	N655
row515	870.5831	18.066	1.0	0.08105985272780955	N656
row516	686.36603	11.666	1.0	-0.1034468834506023	N657
row517	381.23123	10.386	1.0	-0.24744159721815687	N659
row518	764.55255	16.793	1.0	-0.08206344328993928	N662
row519	1370.78005	14.46	1.0	-0.011998591543141592	N664
row520	821.40749	11.793	0.0	0.46145214708231624	N666
row521	858.5238	18.091	1.0	0.28154359859895456	N667
row522	407.18703	10.435	1.0	-0.0945687520935883	N669
row523	616.36098	11.248	1.0	-0.12751421533404164	N671
row524	683.33913	11.227	1.0	0.041140237164065785	N672
row525	684.40892	12.737	1.0	0.21317400082990537	N677
row526	938.53321	18.796	1.0	0.3339882039216597	N680
row527	843.54818	18.408	1.0	0.0836461146097401	N682
row528	698.319	11.986	1.0	-0.05330654603413756	N687
row529	627.49802	16.427	1.0	0.3008141259759156	N688
row530	987.47454	15.588	1.0	0.22059148052419741	N689
row531	466.29363	10.916	1.0	-0.10010928199180433	N691
row532	648.35116	12.256	1.0	0.09064271683818259	N695
row533	349.23553	12.469	1.0	0.20376653303994452	N696
row534	413.22154	13.406	1.0	-0.2373931736441532	N699
row535	678.60326	19.555	1.0	-0.18366595631290536	N700
row536	678.36145	11.606	1.0	0.0016016216559916572	N701
row537	898.48063	17.065	1.0	0.023006672935096922	N702
row538	255.23263	10.449	1.0	-0.18518237952916441	N703
row539	688.38195	12.608	1.0	0.17050199572348862	N704
row540	525.37903	13.029	1.0	0.005094061509445591	N705
row541	494.36083	13.038	1.0	-0.07956340468632933	N706
row542	708.44495	13.727	0.0	0.5067137269921975	N707
row543	674.36635	11.522	1.0	0.23891950631368733	N708
row544	1426.84278	16.023	1.0	0.34564079836180295	N712
row545	784.47543	14.471	1.0	0.03934219687742738	N713
row546	556.31738	10.848	1.0	-0.08020256249810266	N715
row547	585.48544	12.47	1.0	0.09162606477570061	N717
row548	1103.65091	10.677	1.0	0.010548291967312943	N719
row549	622.33492	10.929	1.0	0.06891483488843501	N720
row550	563.50376	12.465	1.0	-0.055026209268535735	N721
row551	962.533	18.385	1.0	-0.04312775221301882	N722
row552	929.5326	16.184	1.0	-0.061944420830293126	N724
row553	604.361	11.613	0.0	-0.43298938897784955	N725
row554	253.21686	11.195	1.0	-0.017040995572955478	N730
row555	1527.02778	17.071	1.0	0.3720477379484173	N731
row556	862.55611	17.986	1.0	0.15495790823165875	N735
row557	388.2523	10.192	1.0	0.037062215569741645	N737
row558	371.21984	11.671	1.0	-0.16610553861197327	N738
row559	794.56961	19.172	1.0	0.09382889727734199	N739
row560	557.31972	10.682	1.0	-0.048979400026206196	N750
row561	1526.02435	17.068	1.0	0.2925441706790978	N752
row562	751.36518	11.59	1.0	-0.12416785208066575	N754
row563	788.54369	19.193	1.0	0.03179429603336964	N757
row564	1582.1869	19.153	1.0	-0.015307581780590553	N761
row565	632.35592	12.369	1.0	0.11119851414333504	N762
row566	283.26397	11.61	1.0	-0.05801946856879643	N765
row567	680.61898	20.308	1.0	-0.1261014944351729	N767
row568	690.60324	19.332	0.0	-0.8829081215712824	N768
row569	845.56397	19.311	1.0	-0.02729024095306355	N769
row570	778.5373	17.893	1.0	-0.049093080783388116	N771
row571	604.28558	10.885	1.0	0.16041874011621046	N773
row572	1560.12407	18.784	1.0	0.08266138888587486	N774
row573	867.54713	18.164	1.0	0.0022919437392515695	N775
row574	570.28133	10.362	1.0	-0.35173783796661906	N776
row575	595.42433	12.146	1.0	0.22252052087920476	N777
row576	801.53769	16.235	1.0	-0.17092077110966447	N778
row577	944.56116	18.303	1.0	0.16548109975386466	N779
row578	557.45665	16.122	1.0	-0.02864138662326752	N782
row579	646.333	12.204	0.0	0.5940313221210334	N783
row580	604.32506	11.399	1.0	-0.016580823679819074	N784
row581	616.28367	11.503	1.0	-0.042466624765932236	N787
row582	704.33626	11.98	1.0	0.16996272343900376	N789
row583	696.30362	10.856	1.0	-0.08893508151956384	N790
row584	602.44502	14.47	1.0	-0.1986189212369208	N791
row585	1609.12718	18.363	1.0	0.34764414212241773	N792
row586	846.5453	19.581	1.0	0.2775920151702946	N793
row587	636.25234	9.824	1.0	-0.1324195180595197	N794
row588	577.27526	10.359	1.0	-0.00035026868980079904	N798
row589	552.33008	10.287	1.0	-0.37537193032452965	N800
row590	706.42833	12.873	1.0	0.17963962241167747	N803
row591	590.34553	11.425	1.0	-0.2729838746337956	N804
row592	419.3525	13.024	1.0	0.10270835526609313	N807
row593	297.24332	9.641	1.0	-0.09218148416049708	N808
row594	730.54658	15.412	1.0	-0.21509061429711654	N814
row595	504.30947	10.837	1.0	-0.11761375586559648	N815
row596	283.26384	13.41	1.0	-0.24309278047865288	N816
row597	669.32447	10.351	1.0	0.061581416585338014	N818
row598	597.48414	16.372	0.0	-0.7791370111390211	N820
row599	692.33859	11.268	1.0	0.17336230655998724	N821
row600	578.30166	10.104	1.0	0.1806073066176981	N825
row601	409.19028	11.685	1.0	0.003824672615400672	N832
row602	986.53303	18.161	1.0	-0.11818444813752134	N833
row603	464.31412	12.002	1.0	-0.10111871314197833	N837
row604	676.30485	10.692	1.0	0.07518872327078627	N840
row605	765.34311	11.393	1.0	0.2628530824982286	N843
row606	281.24837	10.693	1.0	-0.26585626413083374	N844
row607	297.24319	10.942	1.0	-0.10349880915405726	N849
row608	883.7052	12.47	1.0	-0.06455146012933441	N851
row609	750.54406	18.645	1.0	0.21580591975383354	N852
row610	896.49529	18.314	1.0	0.2935326864060984	N854
row611	945.50877	16.791	1.0	-0.09635288173029416	N855
row612	469.15746	10.43	1.0	-0.0670383520119365	N859
row613	592.36122	12.284	1.0	0.05935558008777774	N867
row614	466.32981	11.852	1.0	-0.06546685057742552	N870
row615	722.46151	14.172	1.0	0.04055333492766935	N871
row616	309.27947	13.636	1.0	-0.145735115526585	N874
row617	789.41774	12.761	1.0	-0.022926831842271577	N877
row618	554.47824	16.087	1.0	-0.3165245780200119	N879
row619	439.23713	13.639	1.0	-0.1050707361788849	N883
row620	918.47883	17.271	1.0	0.20450674613646563	N884
row621	638.57191	19.042	1.0	0.13721123697375504	N887
row622	319.22773	9.668	1.0	0.11047197732116862	N889
row623	588.25252	10.321	1.0	0.006081589153698348	N890
row624	511.30366	11.406	0.0	-1.0708166612671484	N891
row625	1608.12382	18.358	0.0	0.5093248565910704	N892
row626	1581.18334	19.149	1.0	-0.15130820138696685	N893
row627	537.23771	6.918	1.0	-0.05009381626718327	N897
row628	720.44444	13.352	1.0	0.09867183628065185	N899
row629	242.17625	5.302	1.0	0.07207751832658563	N901
row630	629.51408	16.497	1.0	0.2187434427665324	N903
row631	788.4343	12.391	0.0	-0.45912951603778923	N904
row632	960.45118	17.066	1.0	0.1527773655513017	N905
row633	1656.12505	18.145	1.0	0.19176271579836637	N906
row634	664.41705	12.161	1.0	0.16225194160745537	N907
row635	630.33981	11.578	1.0	-0.2762294364132771	N908
row636	585.48421	16.595	1.0	-0.20921284312779012	N910
row637	315.25386	8.778	1.0	0.26160960497274655	N912
row638	279.23257	11.677	1.0	-0.12161619034580998	N916
row639	765.38049	11.732	1.0	0.37695752334916066	N918
row640	673.50366	16.424	1.0	0.07217019657935554	N919
row641	558.23614	9.825	1.0	-0.19273781228702364	N921
row642	685.3549	11.077	1.0	0.21934852989759962	N923
row643	479.19334	12.47	1.0	0.17145262422624816	N926
row644	900.49648	17.422	1.0	0.3068565544041044	N933
row645	626.36655	11.062	1.0	0.0008443567410985083	N936
row646	616.36101	12.656	1.0	-0.006387293223171924	N938
row647	874.4803	17.24	1.0	0.08324269007403039	N943
row648	646.37141	12.529	1.0	0.2283434353058945	N947
row649	425.25743	10.582	1.0	-0.24662732486138803	N949
row650	435.20589	12.352	1.0	-0.12660566823684397	N952
row651	970.52399	16.343	1.0	0.24647945918284359	N953
row652	91.00349	9.22	1.0	-0.04656873699087502	N955
row653	715.44301	12.466	1.0	0.26378784703507957	N958
row654	508.3402	12.621	1.0	-0.08033613931068971	N966
row655	698.55658	15.87	1.0	0.05379683313296694	N968
row656	630.30158	11.214	1.0	0.00421606615270655	N974
row657	698.22305	9.824	1.0	-0.3188310052566149	N977
row658	993.49128	15.584	1.0	0.09972543544176311	N982
row659	1556.17105	18.974	1.0	-0.19691041956596855	N989
row660	437.2669	11.275	0.0	-0.9420705090433663	N995
row661	583.33526	10.859	1.0	0.004527272406262926	N997
row662	670.40815	13.739	1.0	0.0811569045644237	N998
row663	702.50688	17.619	1.0	-0.15709855185035157	N1004
row664	658.33313	10.633	1.0	0.1319163920545593	N1006
row665	828.65231	18.742	1.0	-0.2321779199893309	N1007
row666	812.54842	15.869	1.0	-0.010152653101434116	N1008
row667	362.23665	9.827	1.0	0.21852567515492563	N1011
row668	401.29029	11.818	1.0	-0.11755353008304953	N1016
row669	718.28796	10.106	1.0	0.014116990798435518	N1019
row670	673.39191	14.413	1.0	-0.04571162323592927	N1025
row671	1501.15179	17.017	1.0	0.17179825441041943	N1030
row672	608.25172	10.861	1.0	0.02774756777078504	N1039
row673	906.50027	18.328	1.0	-0.2038719747414559	N1048
row674	1555.16737	18.977	1.0	0.03500447605444454	N1049
row675	644.31748	11.496	1.0	-0.014461715080971735	N1051
row676	702.31999	10.845	1.0	-0.03222351087924908	N1052
row677	1558.10754	18.338	1.0	0.023618910567470234	N1053
row678	621.39922	11.778	1.0	0.22408788305081462	N1057
row679	1151.70419	14.763	1.0	0.3308956093277219	N1064
row680	538.26747	11.504	1.0	0.1256828823669656	N1065
row681	541.16363	12.477	0.0	0.6567368647113452	N1070
row682	1559.11056	18.336	1.0	-0.015466824410935671	N1071
row683	570.46513	16.377	1.0	-0.06923410721455606	N1072
row684	528.27268	10.282	1.0	-0.01692966260636926	N1073
row685	515.14807	12.139	0.0	1.2237050881323068	N1078
row686	738.27556	10.69	1.0	0.31371085026353057	N1081
row687	323.22	12.145	0.0	1.274204595458547	N1089
row688	417.22297	12.468	1.0	0.28385459847862815	N1091
row689	766.30643	11.985	1.0	0.3195085461629557	N1094
row690	453.17781	12.145	0.0	1.0220356791391112	N1095
row691	678.25399	11.505	1.0	0.13431784019983087	N1096
row692	1500.1485	17.019	1.0	0.04337494994070597	N1097
row693	1478.02362	17.238	1.0	0.17133430464147464	N1098
row694	510.23639	10.32	1.0	-0.07449024443107582	N1099
row695	533.45443	12.143	0.0	0.4255847314343465	N1102
row696	447.13414	6.86	1.0	0.11327442309140463	N1110
row697	536.22978	10.324	1.0	-0.07139617326777224	N1111
row698	729.27733	10.816	1.0	0.06064383965873211	N1112
row699	558.46461	16.597	1.0	0.2735003652037866	N1122
row700	534.48846	16.373	1.0	-0.24656329857624745	N1130
row701	650.22284	10.319	1.0	-0.0771198645121166	N1132
row702	647.47649	16.93	1.0	-0.009126092655239075	N1136
row703	353.23329	6.326	1.0	0.07284608082933394	N1140
row704	653.47282	12.464	1.0	0.18321995719147946	N1144
row705	724.30397	10.212	1.0	0.08588188047637496	N1146
row706	584.35631	10.677	1.0	0.289273170628803	N1149
row707	547.18068	12.464	0.0	0.5614238701387283	N1157
row708	663.41157	12.143	1.0	0.38501022638873067	N1163
row709	518.24969	9.982	1.0	0.03087722997073148	N1165
