DG(16:0/16:1(9Z)/0:0)[ISO2]	DAG(32:1)
DG(16:0/18:2(9Z,12Z)/0:0)[ISO2]	DAG(34:2)
DG(16:0/18:3(6Z,9Z,12Z)/0:0)	DAG(34:3)
DG(16:0/18:3(9Z,12Z,15Z)/0:0)[ISO2]	DAG(34:3)
DG(16:0/20:1(11Z)/0:0)[ISO2]	DAG(36:1)
DG(16:0/20:2(11Z,14Z)/0:0)[ISO2]	DAG(36:2)
DG(16:0/22:1(13Z)/0:0)[ISO2]	DAG(38:1)
DG(16:0/I-14:0/0:0)	DAG(30:0)
DG(16:0/I-16:0/0:0)	DAG(32:0)
DG(16:1(9Z)/0:0/16:1(9Z)) (D5)	DAG(32:2)
DG(16:1(9Z)/16:0/0:0)	DAG(32:1)
DG(16:1(9Z)/18:1(11Z)/0:0)	DAG(34:2)
DG(16:1(9Z)/18:1(9Z)/0:0)[ISO2]	DAG(34:2)
DG(16:1(9Z)/18:2(9Z,12Z)/0:0)[ISO2]	DAG(34:3)
DG(16:1(9Z)/20:0/0:0)[ISO2]	DAG(36:1)
DG(16:1(9Z)/20:1(11Z)/0:0)[ISO2]	DAG(36:2)
DG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[ISO2]	DAG(36:6)
DG(16:1(9Z)/22:0/0:0)[ISO2]	DAG(38:1)
DG(16:1N7/0:0/18:1N7)	DAG(34:2)
DG(16:1N7/0:0/18:1N9)	DAG(34:2)
DG(16:1N7/0:0/20:1N9)	DAG(36:2)
DG(16:1N7/0:0/20:5N3)	DAG(36:6)
DG(17:0/0:0/10:0)	DAG(27:0)
DG(17:0/0:0/13:0)	DAG(30:0)
DG(17:0/0:0/15:0)	DAG(32:0)
DG(17:0/0:0/A-13:0)	DAG(30:0)
DG(17:0/0:0/A-15:0)	DAG(32:0)
DG(17:0/0:0/A-25:0)	DAG(42:0)
DG(17:0/0:0/I-13:0)	DAG(30:0)
DG(17:0/0:0/I-15:0)	DAG(32:0)
DG(17:0/10:0/0:0)	DAG(27:0)
DG(17:0/13:0/0:0)	DAG(30:0)
DG(17:0/15:0/0:0)	DAG(32:0)
DG(17:0/17:2(9Z,12Z)/0:0)[ISO2]	DAG(34:2)
DG(17:0/A-13:0/0:0)	DAG(30:0)
DG(17:0/A-15:0/0:0)	DAG(32:0)
DG(17:0/A-25:0/0:0)	DAG(42:0)
DG(17:0/I-13:0/0:0)	DAG(30:0)
DG(17:0/I-15:0/0:0)	DAG(32:0)
DG(17:1(9Z)/17:1(9Z)/0:0)	DAG(34:2)
DG(17:1(9Z)/17:2(9Z,12Z)/0:0)[ISO2]	DAG(34:3)
DG(17:1(9Z)/19:0/0:0)[ISO2]	DAG(36:1)
DG(17:1(9Z)/21:0/0:0)[ISO2]	DAG(38:1)
DG(17:2(9Z,12Z)/19:0/0:0)[ISO2]	DAG(36:2)
DG(18:0/0:0/12:0)	DAG(30:0)
DG(18:0/0:0/14:0)	DAG(32:0)
DG(18:0/0:0/14:1N5)	DAG(32:1)
DG(18:0/0:0/18:1N7)	DAG(36:1)
DG(18:0/0:0/18:1N9)	DAG(36:1)
DG(18:0/0:0/20:1N9)	DAG(38:1)
DG(18:0/0:0/24:0)	DAG(42:0)
DG(18:0/0:0/I-12:0)	DAG(30:0)
DG(18:0/0:0/I-14:0)	DAG(32:0)
DG(18:0/0:0/I-24:0)	DAG(42:0)
DG(18:0/12:0/0:0)	DAG(30:0)
DG(18:0/14:0/0:0)	DAG(32:0)
DG(18:0/14:1(9Z)/0:0)	DAG(32:1)
DG(18:0/18:1(11Z)/0:0)	DAG(36:1)
DG(18:0/18:1(9Z)/0:0)[ISO2]	DAG(36:1)
DG(18:0/18:2(9Z,12Z)/0:0)[ISO2]	DAG(36:2)
DG(18:0/20:1(11Z)/0:0)[ISO2]	DAG(38:1)
DG(18:0/24:0/0:0)	DAG(42:0)
DG(18:0/I-12:0/0:0)	DAG(30:0)
DG(18:0/I-14:0/0:0)	DAG(32:0)
DG(18:0/I-24:0/0:0)	DAG(42:0)
DG(18:1(11Z)/14:0/0:0)	DAG(32:1)
DG(18:1(11Z)/16:1(9Z)/0:0)	DAG(34:2)
DG(18:1(11Z)/18:0/0:0)	DAG(36:1)
DG(18:1(11Z)/18:1(11Z)/0:0)	DAG(36:2)
DG(18:1(11Z)/18:1(9Z)/0:0)	DAG(36:2)
DG(18:1(11Z)/20:0/0:0)	DAG(38:1)
DG(18:1(9Z)/0:0/18:1(9Z)) (D5)	DAG(36:2)
DG(18:1(9Z)/14:0/0:0)	DAG(32:1)
DG(18:1(9Z)/16:1(9Z)/0:0)	DAG(34:2)
DG(18:1(9Z)/18:0/0:0)	DAG(36:1)
DG(18:1(9Z)/18:1(11Z)/0:0)	DAG(36:2)
DG(18:1(9Z)/18:1(9Z)/0:0)	DAG(36:2)
DG(18:1(9Z)/20:0/0:0)[ISO2]	DAG(38:1)
DG(18:1N7/0:0/18:1N7)	DAG(36:2)
DG(18:1N7/0:0/18:1N9)	DAG(36:2)
DG(18:1N9/0:0/18:1N9)	DAG(36:2)
DG(18:2(9Z,12Z)/16:0/0:0)	DAG(34:2)
DG(18:2(9Z,12Z)/16:1(9Z)/0:0)	DAG(34:3)
DG(18:2(9Z,12Z)/18:0/0:0)	DAG(36:2)
DG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/0:0)	DAG(36:6)
DG(18:3(6Z,9Z,12Z)/16:0/0:0)[ISO2]	DAG(34:3)
DG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/0:0)	DAG(36:6)
DG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/0:0)[ISO2]	DAG(36:6)
DG(18:3(9Z,12Z,15Z)/16:0/0:0)	DAG(34:3)
DG(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z)/0:0)	DAG(36:6)
DG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/0:0)	DAG(36:6)
DG(18:3N3/0:0/18:3N3)	DAG(36:6)
DG(18:3N6/0:0/18:3N3)	DAG(36:6)
DG(18:3N6/0:0/18:3N6)	DAG(36:6)
DG(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)/0:0)	DAG(32:5)
DG(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)/0:0)[ISO2]	DAG(36:6)
DG(19:0/0:0/13:0)	DAG(32:0)
DG(19:0/0:0/8:0)	DAG(27:0)
DG(19:0/0:0/A-13:0)	DAG(32:0)
DG(19:0/0:0/I-13:0)	DAG(32:0)
DG(19:0/13:0/0:0)	DAG(32:0)
DG(19:0/8:0/0:0)	DAG(27:0)
DG(19:0/A-13:0/0:0)	DAG(32:0)
DG(19:0/I-13:0/0:0)	DAG(32:0)
DG(19:1(9Z)/17:0/0:0)[ISO2]	DAG(36:1)
DG(19:1(9Z)/17:1(9Z)/0:0)[ISO2]	DAG(36:2)
DG(19:1(9Z)/19:0/0:0)[ISO2]	DAG(38:1)
DG(20:0/0:0/10:0)	DAG(30:0)
DG(20:0/0:0/12:0)	DAG(32:0)
DG(20:0/0:0/16:1N7)	DAG(36:1)
DG(20:0/0:0/18:1N7)	DAG(38:1)
DG(20:0/0:0/18:1N9)	DAG(38:1)
DG(20:0/0:0/22:0)	DAG(42:0)
DG(20:0/0:0/I-12:0)	DAG(32:0)
DG(20:0/0:0/I-22:0)	DAG(42:0)
DG(20:0/10:0/0:0)	DAG(30:0)
DG(20:0/12:0/0:0)	DAG(32:0)
DG(20:0/16:1(9Z)/0:0)	DAG(36:1)
DG(20:0/18:1(11Z)/0:0)	DAG(38:1)
DG(20:0/18:1(9Z)/0:0)	DAG(38:1)
DG(20:0/22:0/0:0)[ISO2]	DAG(42:0)
DG(20:0/I-12:0/0:0)	DAG(32:0)
DG(20:0/I-22:0/0:0)	DAG(42:0)
DG(20:1(11Z)/14:1(9Z)/0:0)	DAG(34:2)
DG(20:1(11Z)/16:0/0:0)	DAG(36:1)
DG(20:1(11Z)/16:1(9Z)/0:0)	DAG(36:2)
DG(20:1(11Z)/18:0/0:0)	DAG(38:1)
DG(20:1(11Z)/24:1(15Z)/0:0)	DAG(44:2)
DG(20:1N9/0:0/24:1N9)	DAG(44:2)
DG(20:2(11Z,14Z)/14:0/0:0)	DAG(34:2)
DG(20:2(11Z,14Z)/14:1(9Z)/0:0)	DAG(34:3)
DG(20:2(11Z,14Z)/16:0/0:0)	DAG(36:2)
DG(20:2(11Z,14Z)/24:0/0:0)	DAG(44:2)
DG(20:3(5Z,8Z,11Z)/14:0/0:0)	DAG(34:3)
DG(20:3(5Z,8Z,11Z)/24:1(15Z)/0:0)	DAG(44:4)
DG(20:3(8Z,11Z,14Z)/14:0/0:0)	DAG(34:3)
DG(20:3(8Z,11Z,14Z)/24:1(15Z)/0:0)	DAG(44:4)
DG(20:3N9/0:0/24:1N9)	DAG(44:4)
DG(20:4(5Z,8Z,11Z,14Z)/24:0/0:0)	DAG(44:4)
DG(20:4(8Z,11Z,14Z,17Z)/24:0/0:0)	DAG(44:4)
DG(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z)/0:0)	DAG(36:6)
DG(21:0/0:0/21:0)	DAG(42:0)
DG(21:0/0:0/A-21:0)	DAG(42:0)
DG(21:0/0:0/I-21:0)	DAG(42:0)
DG(21:0/21:0/0:0)	DAG(42:0)
DG(21:0/22:1(13Z)/0:0)[ISO2]	DAG(43:1)
DG(21:0/A-21:0/0:0)	DAG(42:0)
DG(21:0/I-21:0/0:0)	DAG(42:0)
DG(22:0/0:0/10:0)	DAG(32:0)
DG(22:0/0:0/14:1N5)	DAG(36:1)
DG(22:0/0:0/16:1N7)	DAG(38:1)
DG(22:0/0:0/20:0)	DAG(42:0)
DG(22:0/0:0/22:2N6)	DAG(44:2)
DG(22:0/0:0/22:4N6)	DAG(44:4)
DG(22:0/0:0/8:0)	DAG(30:0)
DG(22:0/0:0/I-20:0)	DAG(42:0)
DG(22:0/10:0/0:0)	DAG(32:0)
DG(22:0/14:1(9Z)/0:0)	DAG(36:1)
DG(22:0/16:1(9Z)/0:0)	DAG(38:1)
DG(22:0/20:0/0:0)	DAG(42:0)
DG(22:0/22:2(13Z,16Z)/0:0)[ISO2]	DAG(44:2)
DG(22:0/22:4(7Z,10Z,13Z,16Z)/0:0)[ISO2]	DAG(44:4)
DG(22:0/8:0/0:0)	DAG(30:0)
DG(22:0/I-20:0/0:0)	DAG(42:0)
DG(22:1(13Z)/14:0/0:0)	DAG(36:1)
DG(22:1(13Z)/14:1(9Z)/0:0)	DAG(36:2)
DG(22:1(13Z)/16:0/0:0)	DAG(38:1)
DG(22:1(13Z)/22:1(13Z)/0:0)	DAG(44:2)
DG(22:1(13Z)/22:3(10Z,13Z,16Z)/0:0)[ISO2]	DAG(44:4)
DG(22:1N9/0:0/22:1N9)	DAG(44:2)
DG(22:2(13Z,16Z)/14:0/0:0)	DAG(36:2)
DG(22:2(13Z,16Z)/22:0/0:0)	DAG(44:2)
DG(22:2(13Z,16Z)/22:2(13Z,16Z)/0:0)	DAG(44:4)
DG(22:2N6/0:0/22:2N6)	DAG(44:4)
DG(22:4(7Z,10Z,13Z,16Z)/22:0/0:0)	DAG(44:4)
DG(22:4(7Z,10Z,13Z,16Z)/24:0/0:0)	DAG(46:4)
DG(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z)/0:0)	DAG(36:6)
DG(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z)/0:0)	DAG(36:6)
DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0/0:0)	DAG(36:6)
DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z)/0:0)	DAG(46:7)
DG(24:0/0:0/14:1N5)	DAG(38:1)
DG(24:0/0:0/20:2N6)	DAG(44:2)
DG(24:0/0:0/20:4N3)	DAG(44:4)
DG(24:0/0:0/20:4N6)	DAG(44:4)
DG(24:0/0:0/22:4N6)	DAG(46:4)
DG(24:0/0:0/24:1N9)	DAG(48:1)
DG(24:0/14:1(9Z)/0:0)	DAG(38:1)
DG(24:0/18:0/0:0)	DAG(42:0)
DG(24:0/20:2(11Z,14Z)/0:0)	DAG(44:2)
DG(24:0/20:4(5Z,8Z,11Z,14Z)/0:0)	DAG(44:4)
DG(24:0/20:4(8Z,11Z,14Z,17Z)/0:0)	DAG(44:4)
DG(24:0/22:4(7Z,10Z,13Z,16Z)/0:0)	DAG(46:4)
DG(24:0/24:1(15Z)/0:0)	DAG(48:1)
DG(24:1(15Z)/14:0/0:0)	DAG(38:1)
DG(24:1(15Z)/20:1(11Z)/0:0)	DAG(44:2)
DG(24:1(15Z)/20:3(5Z,8Z,11Z)/0:0)	DAG(44:4)
DG(24:1(15Z)/20:3(8Z,11Z,14Z)/0:0)	DAG(44:4)
DG(24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)	DAG(46:7)
DG(24:1(15Z)/24:0/0:0)	DAG(48:1)
DG(24:1N9/0:0/20:3N6)	DAG(44:4)
DG(24:1N9/0:0/22:6N3)	DAG(46:7)
DG(27:0)	DG(27:0)
DG(32:1)	DG(32:1)
DG(32:2)	DG(32:2)
DG(33:2)	DG(33:2)
DG(34:2)	DG(34:2)
DG(36:2)	DG(36:2)
DG(8:0/0:0/19:0)	DAG(27:0)
DG(8:0/0:0/22:0)	DAG(30:0)
DG(8:0/0:0/I-19:0)	DAG(27:0)
DG(8:0/0:0/I-22:0)	DAG(30:0)
DG(8:0/0:0/I-24:0)	DAG(32:0)
DG(8:0/19:0/0:0)	DAG(27:0)
DG(8:0/22:0/0:0)	DAG(30:0)
DG(8:0/I-19:0/0:0)	DAG(27:0)
DG(8:0/I-22:0/0:0)	DAG(30:0)
DG(8:0/I-24:0/0:0)	DAG(32:0)
DG(9D3/11M3/0:0)	DG(9D3/11M3/0:0)
DG(9D3/13D5/0:0)	DG(9D3/13D5/0:0)
DG(9D3/9M5/0:0)	DG(9D3/9M5/0:0)
DG(9D5/11D5/0:0)	DG(9D5/11D5/0:0)
DG(9M5/13M5/0:0)	DG(9M5/13M5/0:0)
DG(9M5/9D3/0:0)	DG(9M5/9D3/0:0)
DG(A-13:0/0:0/14:0)	DAG(27:0)
DG(A-13:0/0:0/17:0)	DAG(30:0)
DG(A-13:0/0:0/19:0)	DAG(32:0)
DG(A-13:0/0:0/A-17:0)	DAG(30:0)
DG(A-13:0/0:0/I-14:0)	DAG(27:0)
DG(A-13:0/0:0/I-17:0)	DAG(30:0)
DG(A-13:0/0:0/I-19:0)	DAG(32:0)
DG(A-13:0/14:0/0:0)	DAG(27:0)
DG(A-13:0/17:0/0:0)	DAG(30:0)
DG(A-13:0/19:0/0:0)	DAG(32:0)
DG(A-13:0/A-17:0/0:0)	DAG(30:0)
DG(A-13:0/I-14:0/0:0)	DAG(27:0)
DG(A-13:0/I-17:0/0:0)	DAG(30:0)
DG(A-13:0/I-19:0/0:0)	DAG(32:0)
DG(A-15:0/0:0/12:0)	DAG(27:0)
DG(A-15:0/0:0/15:0)	DAG(30:0)
DG(A-15:0/0:0/17:0)	DAG(32:0)
DG(A-15:0/0:0/A-15:0)	DAG(30:0)
DG(A-15:0/0:0/A-17:0)	DAG(32:0)
DG(A-15:0/0:0/I-12:0)	DAG(27:0)
DG(A-15:0/0:0/I-15:0)	DAG(30:0)
DG(A-15:0/0:0/I-17:0)	DAG(32:0)
DG(A-15:0/12:0/0:0)	DAG(27:0)
DG(A-15:0/15:0/0:0)	DAG(30:0)
DG(A-15:0/17:0/0:0)	DAG(32:0)
DG(A-15:0/A-15:0/0:0)	DAG(30:0)
DG(A-15:0/A-17:0/0:0)	DAG(32:0)
DG(A-15:0/I-12:0/0:0)	DAG(27:0)
DG(A-15:0/I-15:0/0:0)	DAG(30:0)
DG(A-15:0/I-17:0/0:0)	DAG(32:0)
DG(A-17:0/0:0/10:0)	DAG(27:0)
DG(A-17:0/0:0/13:0)	DAG(30:0)
DG(A-17:0/0:0/15:0)	DAG(32:0)
DG(A-17:0/0:0/A-13:0)	DAG(30:0)
DG(A-17:0/0:0/A-15:0)	DAG(32:0)
DG(A-17:0/0:0/A-25:0)	DAG(42:0)
DG(A-17:0/0:0/I-13:0)	DAG(30:0)
DG(A-17:0/10:0/0:0)	DAG(27:0)
DG(A-17:0/13:0/0:0)	DAG(30:0)
DG(A-17:0/15:0/0:0)	DAG(32:0)
DG(A-17:0/A-13:0/0:0)	DAG(30:0)
DG(A-17:0/A-15:0/0:0)	DAG(32:0)
DG(A-17:0/A-25:0/0:0)	DAG(42:0)
DG(A-17:0/I-13:0/0:0)	DAG(30:0)
DG(A-17:0/I-15:0/0:0)	DAG(32:0)
DG(A-21:0/0:0/21:0)	DAG(42:0)
DG(A-21:0/0:0/A-21:0)	DAG(42:0)
DG(A-21:0/0:0/I-21:0)	DAG(42:0)
DG(A-21:0/21:0/0:0)	DAG(42:0)
DG(A-21:0/A-21:0/0:0)	DAG(42:0)
DG(A-21:0/I-21:0/0:0)	DAG(42:0)
DG(A-25:0/0:0/17:0)	DAG(42:0)
DG(A-25:0/0:0/A-17:0)	DAG(42:0)
DG(A-25:0/0:0/I-17:0)	DAG(42:0)
DG(A-25:0/17:0/0:0)	DAG(42:0)
DG(A-25:0/A-17:0/0:0)	DAG(42:0)
DG(A-25:0/I-17:0/0:0)	DAG(42:0)
DG(I-12:0/0:0/15:0)	DAG(27:0)
DG(I-12:0/0:0/18:0)	DAG(30:0)
DG(I-12:0/0:0/20:0)	DAG(32:0)
DG(I-12:0/0:0/A-15:0)	DAG(27:0)
DG(I-12:0/0:0/I-15:0)	DAG(27:0)
DG(I-12:0/0:0/I-18:0)	DAG(30:0)
DG(I-12:0/0:0/I-20:0)	DAG(32:0)
DG(I-12:0/15:0/0:0)	DAG(27:0)
DG(I-12:0/18:0/0:0)	DAG(30:0)
DG(I-12:0/20:0/0:0)	DAG(32:0)
DG(I-12:0/A-15:0/0:0)	DAG(27:0)
DG(I-12:0/I-15:0/0:0)	DAG(27:0)
DG(I-12:0/I-18:0/0:0)	DAG(30:0)
DG(I-12:0/I-20:0/0:0)	DAG(32:0)
DG(I-13:0/0:0/14:0)	DAG(27:0)
DG(I-13:0/0:0/17:0)	DAG(30:0)
DG(I-13:0/0:0/19:0)	DAG(32:0)
DG(I-13:0/0:0/A-17:0)	DAG(30:0)
DG(I-13:0/0:0/I-14:0)	DAG(27:0)
DG(I-13:0/0:0/I-17:0)	DAG(30:0)
DG(I-13:0/0:0/I-19:0)	DAG(32:0)
DG(I-13:0/14:0/0:0)	DAG(27:0)
DG(I-13:0/17:0/0:0)	DAG(30:0)
DG(I-13:0/19:0/0:0)	DAG(32:0)
DG(I-13:0/A-17:0/0:0)	DAG(30:0)
DG(I-13:0/I-14:0/0:0)	DAG(27:0)
DG(I-13:0/I-17:0/0:0)	DAG(30:0)
DG(I-13:0/I-19:0/0:0)	DAG(32:0)
DG(I-14:0/0:0/13:0)	DAG(27:0)
DG(I-14:0/0:0/16:0)	DAG(30:0)
DG(I-14:0/0:0/18:0)	DAG(32:0)
DG(I-14:0/0:0/A-13:0)	DAG(27:0)
DG(I-14:0/0:0/I-13:0)	DAG(27:0)
DG(I-14:0/0:0/I-16:0)	DAG(30:0)
DG(I-14:0/0:0/I-18:0)	DAG(32:0)
DG(I-14:0/13:0/0:0)	DAG(27:0)
DG(I-14:0/16:0/0:0)	DAG(30:0)
DG(I-14:0/18:0/0:0)	DAG(32:0)
DG(I-14:0/A-13:0/0:0)	DAG(27:0)
DG(I-14:0/I-13:0/0:0)	DAG(27:0)
DG(I-14:0/I-16:0/0:0)	DAG(30:0)
DG(I-14:0/I-18:0/0:0)	DAG(32:0)
DG(I-15:0/0:0/12:0)	DAG(27:0)
DG(I-15:0/0:0/15:0)	DAG(30:0)
DG(I-15:0/0:0/17:0)	DAG(32:0)
DG(I-15:0/0:0/A-15:0)	DAG(30:0)
DG(I-15:0/0:0/A-17:0)	DAG(32:0)
DG(I-15:0/0:0/I-12:0)	DAG(27:0)
DG(I-15:0/0:0/I-15:0)	DAG(30:0)
DG(I-15:0/0:0/I-17:0)	DAG(32:0)
DG(I-15:0/12:0/0:0)	DAG(27:0)
DG(I-15:0/15:0/0:0)	DAG(30:0)
DG(I-15:0/17:0/0:0)	DAG(32:0)
DG(I-15:0/A-15:0/0:0)	DAG(30:0)
DG(I-15:0/A-17:0/0:0)	DAG(32:0)
DG(I-15:0/I-12:0/0:0)	DAG(27:0)
DG(I-15:0/I-15:0/0:0)	DAG(30:0)
DG(I-15:0/I-17:0/0:0)	DAG(32:0)
DG(I-16:0/0:0/14:0)	DAG(30:0)
DG(I-16:0/0:0/16:0)	DAG(32:0)
DG(I-16:0/0:0/I-14:0)	DAG(30:0)
DG(I-16:0/0:0/I-16:0)	DAG(32:0)
DG(I-16:0/14:0/0:0)	DAG(30:0)
DG(I-16:0/16:0/0:0)	DAG(32:0)
DG(I-16:0/I-14:0/0:0)	DAG(30:0)
DG(I-16:0/I-16:0/0:0)	DAG(32:0)
DG(I-17:0/0:0/10:0)	DAG(27:0)
DG(I-17:0/0:0/13:0)	DAG(30:0)
DG(I-17:0/0:0/15:0)	DAG(32:0)
DG(I-17:0/0:0/A-13:0)	DAG(30:0)
DG(I-17:0/0:0/A-15:0)	DAG(32:0)
DG(I-17:0/0:0/A-25:0)	DAG(42:0)
DG(I-17:0/0:0/I-13:0)	DAG(30:0)
DG(I-17:0/0:0/I-15:0)	DAG(32:0)
DG(I-17:0/10:0/0:0)	DAG(27:0)
DG(I-17:0/13:0/0:0)	DAG(30:0)
DG(I-17:0/15:0/0:0)	DAG(32:0)
DG(I-17:0/A-13:0/0:0)	DAG(30:0)
DG(I-17:0/A-15:0/0:0)	DAG(32:0)
DG(I-17:0/A-25:0/0:0)	DAG(42:0)
DG(I-17:0/I-13:0/0:0)	DAG(30:0)
DG(I-17:0/I-15:0/0:0)	DAG(32:0)
DG(I-18:0/0:0/12:0)	DAG(30:0)
DG(I-18:0/0:0/14:0)	DAG(32:0)
DG(I-18:0/0:0/I-12:0)	DAG(30:0)
DG(I-18:0/0:0/I-14:0)	DAG(32:0)
DG(I-18:0/0:0/I-24:0)	DAG(42:0)
DG(I-18:0/12:0/0:0)	DAG(30:0)
DG(I-18:0/14:0/0:0)	DAG(32:0)
DG(I-18:0/I-12:0/0:0)	DAG(30:0)
DG(I-18:0/I-14:0/0:0)	DAG(32:0)
DG(I-18:0/I-24:0/0:0)	DAG(42:0)
DG(I-19:0/0:0/13:0)	DAG(32:0)
DG(I-19:0/0:0/8:0)	DAG(27:0)
DG(I-19:0/0:0/A-13:0)	DAG(32:0)
DG(I-19:0/0:0/I-13:0)	DAG(32:0)
DG(I-19:0/13:0/0:0)	DAG(32:0)
DG(I-19:0/8:0/0:0)	DAG(27:0)
DG(I-19:0/A-13:0/0:0)	DAG(32:0)
DG(I-19:0/I-13:0/0:0)	DAG(32:0)
DG(I-20:0/0:0/10:0)	DAG(30:0)
DG(I-20:0/0:0/12:0)	DAG(32:0)
DG(I-20:0/0:0/22:0)	DAG(42:0)
DG(I-20:0/0:0/I-12:0)	DAG(32:0)
DG(I-20:0/0:0/I-22:0)	DAG(42:0)
DG(I-20:0/10:0/0:0)	DAG(30:0)
DG(I-20:0/12:0/0:0)	DAG(32:0)
DG(I-20:0/22:0/0:0)	DAG(42:0)
DG(I-20:0/I-12:0/0:0)	DAG(32:0)
DG(I-20:0/I-22:0/0:0)	DAG(42:0)
DG(I-21:0/0:0/21:0)	DAG(42:0)
DG(I-21:0/0:0/A-21:0)	DAG(42:0)
DG(I-21:0/0:0/I-21:0)	DAG(42:0)
DG(I-21:0/21:0/0:0)	DAG(42:0)
DG(I-21:0/A-21:0/0:0)	DAG(42:0)
DG(I-21:0/I-21:0/0:0)	DAG(42:0)
DG(I-22:0/0:0/10:0)	DAG(32:0)
DG(I-22:0/0:0/20:0)	DAG(42:0)
DG(I-22:0/0:0/8:0)	DAG(30:0)
DG(I-22:0/0:0/I-20:0)	DAG(42:0)
DG(I-22:0/10:0/0:0)	DAG(32:0)
DG(I-22:0/20:0/0:0)	DAG(42:0)
DG(I-22:0/8:0/0:0)	DAG(30:0)
DG(I-22:0/I-20:0/0:0)	DAG(42:0)
DG(I-24:0/0:0/18:0)	DAG(42:0)
DG(I-24:0/0:0/8:0)	DAG(32:0)
DG(I-24:0/0:0/I-18:0)	DAG(42:0)
DG(I-24:0/18:0/0:0)	DAG(42:0)
DG(I-24:0/8:0/0:0)	DAG(32:0)
DG(I-24:0/I-18:0/0:0)	DAG(42:0)
DG(O-16:0/18:1(9Z))	DAG(34:1)
DG(P-14:0/18:1(9Z))	DAG(P-32:1)
DGCC(16:0/16:0)	DGCC(32:0)
DGCC(20:5/20:5)	DGCC(40:10)
DGCC(22:6/20:5)	DGCC(42:11)
DGTS(16:0/16:0)	DGTS(16:0/16:0)
DI-N-HEPTYL PHTHALATE	Di-heptyl phthalate
DI-N-OCTYL PHTHALATE	Di-octyl phthalate
DI-TRANS,POLY-CIS-HEXAPRENYL DIPHOSPHATE	di-trans,poly-Hexaprenyl diphosphate
DIAZIQUONE	Diaziquone
DIBUTYL SUCCINATE	Dibutyl succinate
DICHOTELLATE A	Dichotellate
DICHOTELLATE B	Dichotellate
DICYCLOHEXYL PHTHALATE	Dicyclohexyl phthalate
DICYCLOPENTADIENE	Dicyclopentadiene
DIDEHYDROTRYPTOPHAN	Didehydrotryptophan
DIDEOXY-GALACTOSE	Dideoxy-galactose
DIDEOXYMYCOBACTIN	Dideoxymycobactin
DIETHATYL-ETHYL	Diethatyl-ethyl
DIETHYL PHTHALIC ACID	Diethyl phthalate
DIFFUTIN	Diffutin
DIFLORASONE	Diflorasone
DIGITOXIGENIN BISDIGITOXOSIDE	Digitoxigenin bisdigitoxoside
DIGITOXOSE	Digitoxose
DIGLYCIDYL RESORCINOL ETHER	Diglycidyl resorcinol ether
DIGOXIGENIN MONODIGITOXOSIDE	Digoxigenin monodigitoxoside
DIHOMOLITHOCHOLIC ACID	Dihomolithocholate
DIHYDRO-ALPHA-SANTALIC ACID	Dihydro-santalate
DIHYDROANHYDROPODORHIZOL	Dihydroanhydropodorhizol
DIHYDROCAPSIATE	Dihydrocapsiate
DIHYDROCARVONE	Dihydrocarvone
DIHYDROCERAMIDE	Dihydroceramide
DIHYDROCERAMIDE C2	Dihydroceramide
DIHYDROCONIFERYL ALCOHOL	Dihydroconiferyl alcohol
DIHYDROCUMAMBRIN A	Dihydrocumambrin
DIHYDRODEOXY-8-EPIAUSTDIOL	Dihydrodeoxy-epiaustdiol
DIHYDROERGOTAMINE	Dihydroergotamine
DIHYDROEUPARIN	Dihydroeuparin
DIHYDROFLAVOKAWIN B	Dihydroflavokawin
DIHYDROGERANYLACETONE	Dihydrogeranylacetone
DIHYDROGRIESENIN	Dihydrogriesenin
DIHYDROISOALANTOLACTONE	Dihydroisoalantolactone
DIHYDROJASMONE	Dihydrojasmone
DIHYDROLONCHOCARPENIN	Dihydrolonchocarpenin
DIHYDROMALVALIC ACID	Dihydromalvalate
DIHYDROMARASMONE	Dihydromarasmone
DIHYDROMENAQUINONE-8	Dihydromenaquinone-8
DIHYDROMYOPORONE	Dihydromyoporone
DIHYDRONEPETALACTONE	Dihydronepetalactone
DIHYDROPTERIDINE	Dihydropteridine
DIHYDROSAFROLE	Dihydrosafrole
DIHYDROSTERCULIC ACID	Dihydrosterculate
DIHYDROSTREPTOMYCIN	Dihydrostreptomycin
DIHYDROSUBERENOL	Dihydrosuberenol
DIHYDROTACHYSTEROL3	dihydrotachysterol3
DIHYDROTHYMINE	Dihydrothymine
DIHYDROWYEROL	Dihydrowyerol
