m/z	retention_time	p-value	t-score	custom_id
918.81078	22.656	1	-0.000012187336131362335	P646
837.61606	19.519	1	0.03794795254854787	P647
616.60263	23.162	1	0.17499978184557996	P648
968.77052	22.26	1	0.3315417010503103	P649
504.30893	10.172	1	0.03423632839123179	P650
786.52887	16.103	1	-0.1758707446738619	P651
798.52979	16.29	1	-0.15094753345181333	P652
1611.21567	20.873	1	0.28478112261361543	P653
599.50355	15.564	1	0.05846213174235005	P654
934.88033	26.419	1	0.1407825962441012	P655
1510.08351	17.668	1	0.225789122504504	P657
550.38713	12.049	1	-0.027223215573610432	P658
857.7585	23.415	1	-0.15904005386652528	P659
1582.17578	19.139	1	-0.2680538377345222	P660
749.53188	16.45	1	-0.012145053159220839	P661
920.86483	25.818	1	0.22044439740052232	P662
908.62184	16.816	1	0.09053643052411742	P664
573.48763	17.891	0	0.9014936420910649	P665
829.71475	17.243	1	-0.05334268397998258	P666
842.59055	16.363	1	-0.22602908153517964	P667
970.78594	22.474	1	-0.037368197277442575	P668
1586.1163	17.781	0	0.46987367457859464	P669
540.53503	17.293	1	0.05283435315459061	P671
589.48018	18.37	1	0.3496536547047902	P672
913.79881	23.118	1	0.0364834432867751	P673
692.52266	17.726	1	-0.16188052037605938	P674
602.58693	18.931	1	0.11357030639753718	P675
895.71421	23.46	1	0.1849105483578475	P676
776.5582	18.218	1	-0.017782452986420744	P677
738.52864	15.468	1	0.1264801101406309	P678
925.7619	24.698	1	0.056708929170666035	P679
1506.1488	19.256	1	-0.02699133757286505	P680
846.6002	18.829	1	-0.07192593775961498	P681
1587.12063	17.814	0	0.5634452047735097	P682
615.53488	15.717	1	0.040605346610986776	P684
875.70976	22.612	0	0.46350147564799365	P685
387.28962	10.086	1	0.01539183595885144	P686
601.51898	17.56	1	0.16562092051891428	P687
870.66801	21.544	0	0.8707892531354501	P689
790.53439	18.182	0	0.8757116715163944	P690
387.28936	15.298	1	-0.038556459602786745	P691
796.58249	21.324	1	-0.02475010416949996	P692
796.52655	18.486	1	0.057308761669690386	P693
782.60474	20.407	1	-0.18333924235797322	P694
1560.10243	17.671	1	-0.0654973886803399	P696
738.54373	17.774	1	0.01877616736030638	P697
1469.01711	17.961	1	-0.10336481356342458	P699
918.60697	16.057	1	0.13789661089949948	P700
379.28206	11.673	0	-0.42889655509884345	P701
361.27386	15.387	1	0.08765133258362123	P702
736.49141	15.836	0	-1.1101128958333417	P703
941.82856	23.583	1	-0.18021393710944086	P704
546.28351	8.859	0	1.274216172765332	P705
1669.20023	19.17	1	0.3971740962228041	P706
928.5911	15.425	1	-0.1335979085736787	P707
508.37664	11.415	1	-0.0022353221929842814	P708
797.53239	15.533	1	0.2745200400711811	P709
774.56411	17.035	1	-0.07110357357202392	P711
942.7548	22.028	1	0.03700615370901544	P712
478.29347	9.637	1	0.13889000798767168	P713
705.55421	15.53	1	-0.1401210394988445	P714
504.30647	11.33	0	0.9884240902363438	P715
847.75839	23.567	1	-0.15749953405114805	P716
560.36915	12.311	0	0.47578791975429724	P718
214.25313	8.239	0	-0.48154861771848056	P719
736.64534	21.156	1	-0.04021092859904737	P720
790.56107	17.854	1	-0.10817835844405775	P721
846.75466	24.16	1	0.09407570144175843	P722
721.58487	16.037	1	-0.13125908777740836	P723
935.80336	24.741	0	-0.6947543898652666	P724
1467.09315	16.807	1	-0.05940109832154235	P725
770.60415	19.851	1	0.14641838564411333	P726
566.45446	15.52	1	0.008118555596787265	P728
659.50111	19.311	1	0.055727118120474275	P729
820.525	18.114	1	0.21859956064677466	P732
861.54886	15.195	1	-0.18425656518812833	P733
520.5088	15.706	1	0.07115493749344814	P734
1595.0906	17.239	1	0.05950813567002443	P735
575.50357	14.825	1	0.1979987169269382	P736
1548.10111	17.707	1	0.04649641495919006	P737
425.21494	10.054	1	-0.17318397902698024	P738
492.44111	15.184	1	-0.21119359046171146	P739
831.69407	20.862	1	-0.009676013587411781	P740
773.65353	22.711	1	-0.14559473317496985	P742
476.27523	10.148	1	-0.03326636969575258	P743
856.58197	19.143	1	0.2559668572031679	P744
834.57163	15.99	1	0.2364802004578084	P745
780.51775	15.565	0	-0.41834578154040003	P746
755.52271	15.729	1	0.2556116737137894	P747
638.57194	18.525	1	0.13110296965053372	P748
649.51938	17.167	1	0.009678688570997743	P749
686.57192	18.957	1	0.09838111789932766	P750
521.45618	22.589	1	-0.29265278744778345	P751
1581.16751	18.929	0	0.46731116816141166	P752
810.68118	18.613	1	-0.4161106352961254	P753
628.60258	19.157	0	-0.5022476982446961	P754
86.09682	20.569	1	-0.0481735459757128	P755
521.45648	17.451	1	0.07530274339356406	P756
790.57322	18.313	1	-0.06754532325294174	P757
1644.19585	19.256	1	0.33577442803883245	P758
552.40317	13.202	1	0.02803374630209484	P760
795.51678	15.449	1	0.29087885539893604	P761
776.58205	17.678	1	0.0562294189153172	P763
554.47792	16.723	1	0.2677447093005718	P764
732.58952	20.453	1	-0.14278180831463327	P765
576.46628	13.953	1	-0.062129057826882966	P766
369.35161	12.277	1	-0.17733889488633287	P767
617.51415	18.419	1	0.19416094854445357	P768
385.34637	15.331	0	0.5118286954084827	P769
792.67043	20.678	1	-0.32516303564091753	P770
1549.1052	17.707	1	-0.03677332801797355	P771
646.61315	19.127	1	-0.18618063422540715	P772
986.91213	26.42	1	-0.13675318016586124	P773
932.62257	16.289	1	0.26440516194628755	P774
797.6628	22.251	1	0.013881666164934995	P776
631.56599	16.829	1	0.025073232780505782	P777
822.52896	16.058	0	-1.2355073712123685	P778
533.32643	4.813	1	0.05484141435964887	P780
836.61266	21.429	1	0.05963148241932617	P781
1580.16106	18.859	0	0.5375718076644401	P782
790.61196	22.757	1	-0.013128105917631513	P783
867.68339	22.871	1	0.029961834610646363	P784
702.50728	16.563	1	0.10972835299538383	P785
1204.33536	22.973	1	0.11457926249009841	P786
1535.18342	20.695	1	-0.06205648932112563	P787
869.6991	23.345	0	0.8175666054324339	P788
560.50119	16.951	1	0.17979847824482323	P790
861.76568	22.796	1	-0.018201878342791925	P792
1580.07223	17.165	1	0.2236915219660142	P793
341.30527	10.349	1	0.35656760285899547	P794
1649.46294	22.831	1	0.020731432374525575	P795
867.74119	23.67	1	-0.00939031422725385	P797
903.74064	23.167	1	0.23044564110257834	P799
563.50304	23.514	1	-0.08745970707067496	P800
972.80089	22.798	1	0.018843383545815814	P801
915.74222	15.194	1	-0.20244603132508945	P802
664.66036	20.845	0	-1.073463653191471	P803
1587.20775	19.019	1	0.24463921992808293	P804
575.50303	17.275	1	0.04807581791740435	P805
914.78013	22.359	1	-0.3817883540318505	P806
1013.65642	10.508	0	0.6213870978138583	P807
620.59778	18.91	1	0.17791385209227611	P808
445.36769	14.965	1	-0.17113331852129576	P811
645.54541	19.103	1	0.19494092096668916	P813
824.57901	16.642	1	-0.24483926196707678	P814
625.51936	15.895	1	-0.06662585960020574	P815
502.29067	10.448	1	-0.4090254819357433	P816
858.59765	20.813	1	0.2802706603224698	P817
778.76494	24.164	1	-0.30763414202955075	P818
1524.1816	18.798	1	0.023575943973311524	P819
321.21025	12.281	0	0.5537853148163775	P820
1583.18033	19.12	0	0.4956005440599775	P821
1675.47827	22.873	1	0.050906483692204504	P822
184.0732	16.648	1	-0.13732276669282278	P823
590.48198	14.466	1	-0.031231661168341276	P825
880.71545	22.331	1	-0.3479925240824953	P826
1653.49414	23.312	1	0.048609629506113666	P828
586.49606	16.785	1	0.016824196734575747	P829
864.62207	17.855	1	0.412700156754568	P830
757.62142	17.997	1	-0.10478132505267874	P831
923.74579	24.091	1	0.29720044924546557	P832
548.37213	11.04	1	-0.13234683396311822	P833
1515.11562	16.662	1	-0.036769673790369016	P834
840.62043	18.095	1	0.30987057609757207	P836
360.324	13.962	1	-0.1390321696098437	P838
797.52832	16.345	1	0.13481681724243585	P840
826.59343	17.308	1	-0.2372524110511023	P841
339.28974	9.897	1	0.008697726124496933	P842
740.67657	22.159	1	-0.4160543789560239	P843
816.62159	18.482	1	0.25402372003657553	P844
643.52967	18.577	1	0.14580992686775252	P845
688.5873	19.193	1	0.31900860534270736	P846
334.20586	10.991	0	0.6825698181724527	P847
796.54856	16.586	1	-0.0791733294121934	P849
1576.22683	24.774	1	0.16544810695073095	P850
726.50715	16.542	1	-0.1089109226582467	P851
801.50741	15.219	1	0.11824018279050745	P852
369.35498	22.477	1	0.19966049933813762	P853
844.52457	17.855	1	0.1034355471704767	P854
678.50701	16.949	1	-0.24196106783042656	P855
782.569	23.454	1	0.3282472736729436	P857
915.81531	24.477	1	0.1432896419754696	P858
762.53245	15.253	0	0.419161082252581	P859
957.86716	24.806	1	-0.2293679162627403	P860
646.64956	20.841	0	-1.3001913470644353	P861
726.54343	17.775	1	0.015281028603342177	P862
531.4079	16.077	1	0.0442082495965806	P863
932.62144	15.538	0	0.5558059914544118	P864
1534.18036	20.659	1	-0.13403392300039746	P866
812.52134	16.243	1	-0.005137117516572005	P867
184.0735	19.048	1	0.39547143404298374	P868
464.28349	6.747	1	0.093031564217156	P869
788.54441	16.847	1	-0.2982468506050269	P870
589.51869	23.588	1	-0.06458934825108723	P871
883.77185	24.696	0	0.5235782917093897	P872
890.57598	15.24	0	0.42411513656970246	P873
764.63906	20.046	1	0.21537988251243292	P874
1523.17707	18.788	1	0.024533632001625456	P875
688.49166	15.991	1	-0.3148798474420937	P876
546.5244	17.223	1	0.014965162433840285	P877
818.65291	20.606	1	-0.11726583055308337	P878
480.27847	4.809	1	0.05661381715427361	P879
809.68426	16.506	1	-0.37904044181167057	P881
758.58241	15.957	1	0.011476141882313466	P883
577.51883	22.842	1	0.0830437090606937	P884
561.44943	17.451	1	0.030074260445580318	P885
901.80504	24.1	1	0.07473850245778453	P886
340.35754	15.066	1	-0.21517336545573298	P887
867.51754	14.987	1	-0.032692180588011696	P888
355.26361	7.311	0	-0.5188134610686171	P889
363.28948	15.363	1	0.07982197233898332	P890
573.48781	15.274	1	-0.31649969457961447	P891
785.58834	21.917	1	0.12429905836546458	P892
706.57434	19.677	1	-0.053831973419219706	P893
1522.08503	17.639	1	-0.014574261721788098	P894
778.50368	15.286	1	-0.12911621110370314	P895
1509.07498	17.424	1	0.12552865218437076	P896
510.48818	15.939	1	-0.22414424771718525	P897
895.77238	24.323	1	-0.1235902966402079	P899
760.58609	15.612	1	0.0663967957217222	P900
363.28943	16.173	1	0.06938306445990866	P903
982.87975	24.87	1	-0.14309990882408702	P904
1532.16251	19.293	1	-0.09383095930518555	P905
812.51372	17.185	1	0.018529482829618197	P906
671.55825	20.049	1	-0.044497589130507643	P907
1610.21163	20.808	0	0.7004128124026205	P909
852.55346	16.746	0	-0.5810599116794118	P910
852.55082	17.626	1	-0.11932282715474445	P911
855.74141	23.875	1	0.1633407701186563	P912
780.58896	19.022	1	-0.18072332875142297	P913
1426.39427	24.874	1	-0.0038613626417686327	P915
771.51766	15.391	0	0.6654051871003007	P916
301.21194	11.965	0	0.7673183684260605	P918
1588.21225	19.017	1	0.017585296379198936	P919
880.58485	17.641	1	-0.04122679405852142	P921
339.28957	10.495	0	0.4506959575834034	P922
445.36753	16.412	1	-0.024325098854832427	P923
822.54182	19.003	1	0.2442835654221654	P924
847.7558	22.366	1	0.09395755769057199	P925
339.28936	20.12	1	0.1372355421031377	P927
570.28371	8.943	1	0.11106362030218139	P928
1535.17697	18.697	1	-0.13206192274074774	P929
893.69881	22.984	1	0.12885101047876532	P930
975.64296	10.492	0	0.7022087782445149	P931
866.58995	16.408	1	-0.002267808796898844	P932
605.55004	19.97	1	-0.2286107355522905	P933
1510.12138	18.515	1	0.15903519221778692	P934
630.50919	17.397	1	0.24958558461067548	P935
605.55047	16.383	1	0.05645977917542571	P936
1511.08857	17.751	1	-0.2986803246255406	P937
1320.23991	23.178	0	-1.04755375168676	P938
1572.10265	17.689	0	0.4180545006752948	P939
1130.31618	22.445	0	0.6119620515091078	P940
860.73294	21.992	0	-0.7347359797494019	P944
621.30467	8.765	1	0.25039959187661326	P945
854.62647	21.108	1	0.18135247229788326	P946
633.48548	19.174	1	0.4125545032408882	P947
383.39981	13.964	1	-0.17514473525754234	P948
859.77391	23.952	1	-0.08524216355248941	P949
771.6371	18.861	1	-0.043266450575346664	P950
921.72999	23.565	1	0.21293393307365635	P952
1494.05331	17.209	1	-0.314222847722812	P953
1523.09	17.638	1	0.03232096015544561	P954
951.77755	24.756	1	-0.24216555003768278	P955
1559.17923	19.218	1	0.001708546969983108	P956
518.32501	9.295	1	-0.05474299074432217	P960
1684.54346	23.906	1	0.15502131915600426	P961
432.23856	7.216	1	-0.21471066241699735	P962
847.67834	22.109	0	0.45799430883480824	P963
453.31892	12.297	0	-0.4210702163162487	P966
758.56938	23.387	1	0.01875716378767804	P967
902.57799	16.19	1	-0.0033654258357919357	P968
980.86394	24.382	1	-0.11951775488331066	P969
250.17843	5.419	1	0.011270651567558132	P970
124.05873	0.507	1	0.1208580040742157	P972
353.26661	11.472	0	-0.44893271089234066	P974
1525.18769	18.971	1	0.06368423503165069	P975
1505.13353	18.647	1	0.3459434170778305	P976
729.5067	15.419	1	0.31055891092391086	P977
478.32929	10.501	1	0.3729858927722396	P978
938.78009	22.402	1	-0.008400737768870379	P979
598.54057	18.772	1	0.14967489340393872	P980
771.51443	16.421	1	0.13448148853720243	P981
812.69654	19.401	1	-0.14758488217449772	P982
1613.22887	21.643	1	0.2666528808054258	P983
800.57901	17.232	1	0.21999413537575305	P984
1573.10642	17.685	1	-0.003469560468248548	P985
698.25501	19.432	1	0.05147663313609571	P986
787.60432	23.78	1	0.12358966587565975	P987
551.50315	19.065	1	0.06015656433090138	P988
1456.89208	16.466	1	0.1759306972656044	P989
508.34044	10.124	1	-0.14254232260081406	P990
1561.10578	17.851	1	0.15824817241651418	P991
670.6108	19.764	1	-0.1708600623798223	P992
882.60725	16.396	1	0.02459927604821335	P993
605.55015	17.662	1	-0.3091172907900237	P994
886.74889	22.162	1	-0.2156880558929221	P995
367.3204	20.04	1	-0.09725149813309805	P996
752.67667	21.901	1	-0.22936578583531625	P997
848.5798	16.329	0	-1.120307827581135	P998
657.48551	18.733	0	0.4318222405285767	P1000
852.35464	15.901	1	-0.022563358824367878	P1001
577.51885	18.018	1	-0.3654809038547809	P1002
971.87549	24.741	1	-0.17778103537363574	P1003
784.58414	23.702	1	0.02122654548548482	P1004
712.49148	15.985	1	-0.16681568961759466	P1005
853.68138	21.396	1	-0.12090026903554417	P1006
872.7707	24.24	1	0.04200807391272151	P1007
858.76083	23.407	1	-0.0314928574189474	P1008
572.37158	10.984	1	-0.08108264779550119	P1009
937.81983	25.485	1	0.07308884858941657	P1010
1623.44712	22.787	1	-0.08662649192287708	P1011
850.57197	21.487	0	0.5419443278108006	P1012
184.07314	10.66	1	-0.1340009110265431	P1013
890.77968	23.01	1	-0.28952181473121524	P1015
613.51931	15.241	1	-0.007508983999581249	P1016
339.28935	17.635	1	0.12230113824813227	P1017
268.15525	3.176	0	0.5764379912584912	P1018
304.3006	10.058	1	0.051426606189494906	P1020
104.10536	23.705	1	0.3936649001853018	P1021
532.3389	11.159	1	0.07583115173379701	P1023
816.55278	17.443	1	0.21341638348374128	P1024
526.25904	5.034	0	-0.5615414708196315	P1025
1542.14736	19.535	1	-0.14311990112014886	P1026
843.51533	15.362	1	0.1129450964065691	P1030
650.44044	12.813	1	0.05335257046999533	P1031
727.57503	16.473	1	-0.15011605320453283	P1033
1050.74981	10.803	0	-0.5316787100232847	P1034
1560.18137	18.788	0	0.6146974864294031	P1036
842.63747	18.998	0	0.5088617371811075	P1037
974.81564	23.042	1	-0.12989396358651686	P1038
714.6187	22.047	0	-0.49358904558251887	P1039
1482.90768	16.523	1	-0.062298453267119684	P1041
944.86204	24.414	1	-0.2072638829708649	P1043
1602.14128	18.102	1	0.0849997059012316	P1044
1625.13621	17.954	1	0.27508965600754437	P1046
445.36755	15.445	1	-0.26194638019231326	P1047
328.3212	23.714	0	0.4484533900281964	P1048
623.50374	14.801	1	0.015943401734509213	P1049
684.16538	11.067	1	0.10446335328923796	P1050
104.10531	22.898	1	-0.024650587919452627	P1051
1513.19118	19.342	1	-0.09839662114014797	P1052
184.07319	9.861	1	0.13645428007528446	P1053
190.27275	19.389	1	0.06725130459465332	P1054
586.54053	19.069	1	0.13506100739989732	P1055
682.54058	17.83	1	0.1988853012854858	P1057
841.66867	22.776	1	0.05164271087721056	P1061
912.76458	22.202	1	-0.14168727115838303	P1062
879.81837	25.273	1	-0.060770598602307574	P1064
515.31288	10.51	1	0.29443491634128344	P1065
1043.7062	10.686	1	-0.1130899497597018	P1066
982.68685	10.481	1	0.024813664102621383	P1067
1665.16692	18.04	1	0.051370368342170375	P1068
1646.20566	19.735	1	0.28427625524003025	P1069
875.56467	15.717	1	-0.09756228359866205	P1071
603.29409	8.794	1	0.12423950448004069	P1072
1594.08708	17.246	1	-0.18432890514657174	P1073
1318.0681	17.418	1	-0.024692509297934925	P1074
601.33556	10.314	1	0.3096732865465616	P1075
986.91128	25.502	1	-0.050103634598267215	P1078
864.8383	25.616	1	-0.3020570287900945	P1080
752.5577	17.827	1	0.05048517129625037	P1081
437.19388	7.215	1	-0.1931100351237809	P1082
653.55029	15.864	0	0.7052308565612933	P1083
840.57348	17.635	1	-0.20480405907990504	P1084
759.21293	19.409	1	0.011008324129483106	P1085
862.62435	15.336	1	-0.3449963288825463	P1086
603.43846	17.638	1	0.20146709269944468	P1087
858.52529	16.522	1	0.06906422066657149	P1088
818.58964	16.742	1	0.1412226829413612	P1089
165.09103	15.274	1	-0.2622911095891198	P1090
868.65316	19.885	0	0.7488214076251024	P1091
940.79438	22.265	1	-0.14418418401863936	P1092
591.53426	24.258	1	-0.03383994844391726	P1093
821.66177	21.955	1	0.022257709210674468	P1095
229.14126	23.724	1	-0.07036147491758746	P1096
745.62251	18.59	1	-0.06972875095878599	P1097
464.37337	14.567	1	0.11177745751765668	P1098
892.81645	23.919	1	-0.22941426951835125	P1099
371.37109	23.506	0	-0.43943063207402205	P1101
866.77675	22.361	1	0.12050253955447893	P1102
115.09492	18.197	1	-0.07211502196974688	P1103
792.6307	24.076	1	0.1501080031448829	P1104
690.60304	19.705	1	0.04375214134760773	P1105
322.27216	10.375	1	-0.040477454722173414	P1107
577.51906	15.333	1	-0.04094791976878811	P1109
880.73992	22.225	1	0.13768195271799819	P1110
763.59534	20.925	1	0.000690385574549447	P1111
795.64815	21.818	1	0.07017964964076355	P1113
754.57148	18.393	1	-0.058207165891041114	P1114
916.38256	11.994	1	-0.381496888470386	P1115
976.8316	23.427	1	-0.20334726117207613	P1116
610.541	17.635	1	0.12376858435787043	P1118
391.3399	23.504	1	0.23502271849850573	P1119
269.22714	20.558	0	-0.47694189763637573	P1121
885.76559	22.477	1	0.37150948599372474	P1122
528.46229	16.476	1	0.06491808762438878	P1123
664.58741	18.73	0	0.6841714463499752	P1124
762.54334	17.642	1	-0.0471913455080717	P1125
672.62644	20.534	1	-0.2895691612007255	P1126
580.29223	10.5	0	0.5879807413431775	P1127
1668.19671	19.17	0	0.5581366571959504	P1129
405.37257	15.848	1	-0.31506049177325923	P1130
1683.5397	23.906	1	0.03194126733186335	P1131
813.61424	20.474	1	0.0430985853552466	P1132
702.5433	18.468	1	-0.22453524705491562	P1133
1409.21187	19.741	1	0.13187539737310874	P1134
906.75381	22.324	1	0.08967233595487896	P1135
207.15941	18.646	1	0.18522089665496783	P1137
866.58987	15.494	1	0.06651980218645702	P1138
610.58808	17.493	1	0.09478045437025558	P1139
312.36312	13.293	1	0.0333576811356926	P1140
766.57427	17.823	1	-0.05228576532247874	P1141
746.56941	19.917	1	0.19765477874264614	P1142
589.51876	18.915	0	0.45105671330900343	P1143
925.51298	15.515	1	0.40571507906975585	P1145
580.36155	11.133	1	-0.20961028170481627	P1146
638.33136	8.758	1	0.3096327466509164	P1147
722.55414	15.725	1	-0.1348156588190581	P1149
753.61304	22.987	1	-0.07476205297628097	P1152
590.49	17.456	1	0.3442721656603723	P1154
777.5074	15.282	1	0.11555240860364106	P1156
1533.16526	19.226	1	0.06316664731287143	P1157
832.24008	19.884	1	0.08888121308051626	P1158
651.53476	17.991	1	0.2738334766175174	P1159
165.09097	16.368	1	0.38749692821472576	P1160
340.39393	14.951	1	-0.17575646162146535	P1161
1485.07091	17.375	1	0.3839207998662403	P1162
800.57949	16.504	1	0.10920240497784707	P1163
1612.22219	21.376	1	0.08442553019931102	P1164
341.30516	19.282	1	0.29846895550919256	P1165
871.75492	22.28	1	0.15274683819604454	P1166
572.36907	12.091	1	0.01760122482770286	P1167
615.49807	17.702	1	0.08978168083092006	P1168
889.49987	14.944	1	-0.0562765372092535	P1169
1056.29708	21.888	1	0.2696698511127195	P1171
1479.16791	17.083	1	0.04446114791707717	P1172
745.55999	19.455	1	0.11572780705077046	P1173
942.84863	24.479	1	-0.248604817417007	P1174
1469.13655	19.247	1	-0.17428122893034043	P1176
836.73293	22.13	1	-0.16348474054115072	P1177
594.44954	15.322	1	-0.14164516234367194	P1179
623.50363	15.486	1	-0.2680098704003402	P1180
1578.1861	19.141	1	0.06896301011917944	P1181
251.04755	19.012	1	0.16185736416732718	P1182
545.45707	17.1	1	0.2233799745946289	P1183
861.77532	23.825	1	-0.12428506097000715	P1184
848.55563	19.866	0	0.6528981737622527	P1185
311.29484	23.197	1	0.04715454240196913	P1186
926.57619	14.952	1	0.18403588854684072	P1187
625.44837	12.285	0	0.5400237845697948	P1188
576.57132	18.856	1	0.1601600427822837	P1189
1518.14772	19.469	1	-0.0295658725368831	P1190
978.84804	23.836	1	-0.21844892517187808	P1192
904.59134	16.508	1	0.1507598805478648	P1193
616.60261	19.347	1	-0.0796785635034002	P1194
855.74243	22.988	1	-0.024403549334498027	P1195
862.82291	24.799	0	-0.5084114311952678	P1196
626.57174	19.515	1	-0.13340740527216213	P1197
1498.08376	17.742	1	0.25130744042579917	P1198
464.31392	11.27	0	1.121566973823522	P1201
1327.28356	23.148	1	-0.21947167870492554	P1202
832.51306	15.238	1	-0.2642694152484151	P1203
551.43439	11.957	1	0.3614490273358289	P1204
893.75671	23.736	1	-0.052165869653506794	P1205
1584.19683	20.52	1	0.3685531750841468	P1206
1470.02091	17.961	1	0.06384432950067291	P1208
377.24763	11.958	0	0.46809655309720255	P1209
1596.10334	17.555	1	0.08061893171884175	P1210
367.33974	23.242	0	0.5133987802263955	P1211
668.6347	23.169	0	-1.0063779027115987	P1212
919.57551	21.634	1	0.1557267479369376	P1213
114.08943	16.93	0	0.44694139201290084	P1214
1552.17024	19.109	1	0.33119077604104585	P1215
661.48015	17.62	1	-0.027085893255669777	P1216
769.63196	21.72	1	-0.03578712673792009	P1218
357.30034	11.69	0	-0.4914123157370484	P1220
850.55453	19.799	0	-0.6330235833114384	P1221
634.61341	19.341	1	-0.02909095549447399	P1222
846.59733	20.919	0	0.5669756844862429	P1224
794.68509	20.933	1	-0.10652515194206018	P1226
816.70058	20.576	1	-0.16534226417121153	P1227
351.22733	12.093	0	0.42737593419300746	P1228
652.58744	19.677	1	0.20753070403893903	P1229
1598.43535	22.756	1	-0.2805338610914256	P1230
611.1847	18.873	1	0.14926244905356326	P1233
686.55688	15.28	1	-0.1936465027154435	P1234
911.78271	22.694	1	0.22177895607355003	P1235
144.13853	19.205	1	-0.03241768413229908	P1237
425.26647	10.961	0	-1.1484186893614923	P1238
641.55066	16.065	0	1.044813392195522	P1239
953.79376	25.481	0	-0.4189678841773706	P1240
1526.19428	19.005	1	-0.21498472467744592	P1241
197.08073	21.393	0	-0.7871930414032543	P1242
638.57174	24.271	1	0.0014223588927760092	P1243
838.62771	21.256	1	0.1461000770547745	P1246
684.20284	18.961	1	0.20733179463279586	P1248
931.52857	15.649	1	0.06108978242136241	P1249
564.53503	17.224	1	0.21278348011179962	P1250
832.51029	15.914	1	-0.3932000662845761	P1251
264.26923	22.951	1	0.32075248795351574	P1252
774.5646	16.089	1	0.3331138734280226	P1255
865.66942	22.438	0	0.5365703575395072	P1256
1579.18965	19.143	1	0.057999392165607684	P1257
738.62438	19.932	1	-0.003037072938272642	P1258
907.58085	10.14	1	-0.02499267999069434	P1259
534.52416	23.027	1	0.2040920670244132	P1260
826.53228	17.408	1	0.08967779673249403	P1262
158.15418	19.745	0	0.4699445484271146	P1263
1624.13228	17.939	0	1.204080511981579	P1265
538.28168	5.871	1	0.024253592783806156	P1266
1554.18155	19.213	0	0.49059071778355323	P1267
814.534	17.942	0	0.4244655422560915	P1268
1478.11633	18.55	1	0.025852844947510414	P1269
787.66806	21.303	1	-0.13565928590782367	P1270
905.83163	24.297	1	-0.07113283360738366	P1271
1605.16636	18.704	1	-0.1412546414792359	P1274
771.57458	19.518	1	-0.02524584920164551	P1275
849.50761	14.96	1	0.0212503085789566	P1276
873.69401	22.206	1	0.1595132154276646	P1277
859.75041	22.353	1	0.09818828902504097	P1278
534.52427	24.12	1	-0.0783010101669166	P1279
363.28993	9.34	1	0.1175795712564461	P1281
811.67056	22.614	1	0.234674748719173	P1282
911.74651	24.328	1	0.29032704454953306	P1284
1490.06045	17.418	1	0.049860864223846744	P1285
776.57923	16.538	1	-0.15707680067112342	P1286
1597.10643	17.567	1	0.14585557398321702	P1288
441.2978	14.557	1	0.08266427243784681	P1289
873.77401	23.825	1	0.11747796032240429	P1291
925.7255	22.597	1	0.3196371282865507	P1293
936.80103	23.212	1	0.10187679622747055	P1294
806.60531	19.99	1	-0.03698054918716348	P1295
1594.17764	20.092	1	-0.15507707265996815	P1296
548.54016	17.956	1	-0.02944977542990367	P1299
651.5349	16.529	1	-0.10458346621493217	P1300
939.81342	23.209	1	-0.010914408466744066	P1302
786.5712	16.082	1	0.07044716503495255	P1304
721.50697	19.095	1	0.07699020723862067	P1305
592.47029	15.64	1	-0.04206989072958309	P1306
337.27407	17.838	1	0.37270424173191086	P1308
114.08957	19.985	1	0.21080163603047708	P1309
1625.08624	16.712	1	-0.10467497203981585	P1312
1609.10553	17.286	1	-0.12534241474136998	P1314
883.77348	23.516	1	0.055849714575041794	P1315
486.34706	10.461	1	-0.12998956754974675	P1316
611.46437	17.495	1	0.298986959168077	P1318
264.14501	0.506	1	-0.23579265625881127	P1319
1519.15016	19.259	1	0.05819773396125156	P1320
1595.18117	20.004	1	0.07996252885685357	P1322
722.51163	16.815	1	-0.02981966363125897	P1323
363.28983	10.165	1	0.055382579663019196	P1324
783.6368	18.335	1	-0.11446012890031274	P1325
1585.19911	20.459	1	0.34393759779507976	P1326
408.23004	10.666	1	0.1371958618325155	P1328
913.57632	16.013	1	0.32620446119091745	P1329
827.70979	23.28	1	0.043586869202433424	P1330
655.56606	16.428	1	0.18793237491075626	P1331
480.27841	5.872	1	-0.004238413437688493	P1335
599.50326	22.886	1	0.38859986575328687	P1337
825.58219	17.144	1	-0.21948803041037024	P1338
343.29595	6.941	1	-0.07355251260455016	P1339
899.74634	24.647	1	-0.021501465433155276	P1340
738.50508	17.301	1	0.0810739597098088	P1341
860.77453	24.011	1	-0.01064905589850742	P1342
1553.17391	19.107	1	0.04451578362367428	P1343
640.60324	22.487	0	-1.0483937615508274	P1344
658.40656	12.254	1	0.00969422058308645	P1345
774.59947	20.347	1	0.15183147582989842	P1346
500.27742	9.156	1	0.06468433748019607	P1347
920.62167	16.626	1	0.08468355510585492	P1348
1604.16111	18.618	1	-0.016307448658984414	P1349
752.63999	20.358	1	-0.12149214360454118	P1351
650.13849	12.132	1	0.02687108991237524	P1353
759.22243	19.057	1	0.07583689459264908	P1355
851.78385	23.565	1	-0.12027103646905757	P1356
597.48803	16.223	1	0.05856291454612606	P1357
690.61873	22.266	1	-0.38093791432714086	P1358
343.19486	11.479	1	0.008172096281005918	P1359
1277.35549	23.476	1	-0.09562769188588019	P1360
906.84196	24.834	1	-0.06592007206457096	P1361
